system:index,defo,elevation,rand,slope,treecover2000,.geo,lon,lat,dist_to_nearest_road_m,gfw_integrated_alert_b1,gfw_integrated_alert_present,district,split,label_std,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label
00000000000000000508,0.0,631.0,0.5606751775866977,9.0,72.0,"{""type"":""Point"",""coordinates"":[108.50122353330661,14.061146438793044]}",108.5012235333066,14.061146438793044,1156.1189517466955,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000082,0.0,1156.0,0.0260026436910996,12.0,72.0,"{""type"":""Point"",""coordinates"":[108.42199422578898,14.515787464000272]}",108.42199422578898,14.515787464000272,944.1609397667264,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001ad,0.0,779.0,0.6322283051007086,15.0,72.0,"{""type"":""Point"",""coordinates"":[108.33440856289718,14.427662249881026]}",108.33440856289718,14.427662249881026,1621.5183876620936,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000049b,0.0,750.0,0.7090167172512307,16.0,72.0,"{""type"":""Point"",""coordinates"":[108.60632900423737,14.305308976075525]}",108.60632900423737,14.305308976075525,1305.1289729695663,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005a5,0.0,877.0,0.2158482154478047,19.0,72.0,"{""type"":""Point"",""coordinates"":[108.44975212984667,14.313125780222213]}",108.44975212984669,14.313125780222212,1090.0022511083805,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000055e,0.0,646.0,0.6515044688509221,21.0,72.0,"{""type"":""Point"",""coordinates"":[108.53275829595658,14.229312516821645]}",108.53275829595658,14.229312516821643,528.7687296835066,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000240,0.0,654.0,0.4285596344116594,26.0,72.0,"{""type"":""Point"",""coordinates"":[108.57345205217032,14.243055466268366]}",108.57345205217032,14.243055466268366,216.43464762902624,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000089,0.0,817.0,0.0957890589478063,7.0,74.0,"{""type"":""Point"",""coordinates"":[108.33117571463345,14.394780838712915]}",108.33117571463345,14.394780838712917,139.94079946821824,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000033e,0.0,739.0,0.5169145690994308,8.0,74.0,"{""type"":""Point"",""coordinates"":[108.41148412460602,14.209910968138102]}",108.41148412460602,14.209910968138102,3226.40438383989,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000356,0.0,567.0,0.2222418787053856,9.0,74.0,"{""type"":""Point"",""coordinates"":[108.53006053981923,14.181613512852936]}",108.53006053981925,14.181613512852936,231.22259099815483,32257.0,1,KBang,train,0,,,,,,,,,,
0000000000000000050b,0.0,573.0,0.3221538371900546,9.0,74.0,"{""type"":""Point"",""coordinates"":[108.55215984464012,14.145231707357869]}",108.55215984464012,14.145231707357867,704.0348525176261,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000097,0.0,829.0,0.0368840786489861,19.0,74.0,"{""type"":""Point"",""coordinates"":[108.44032113111865,14.244406573887561]}",108.44032113111864,14.24440657388756,754.0599485366422,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003fb,0.0,969.0,0.0615534797885343,27.0,74.0,"{""type"":""Point"",""coordinates"":[108.32201226196862,14.432513751827175]}",108.32201226196862,14.432513751827177,2381.764766396908,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000129,0.0,941.0,0.5904143725951637,31.0,74.0,"{""type"":""Point"",""coordinates"":[108.40043447219557,14.244406573887561]}",108.40043447219556,14.24440657388756,4327.304434318307,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000057f,0.0,834.0,0.2533683336036858,8.0,75.0,"{""type"":""Point"",""coordinates"":[108.3319828119241,14.367022934655212]}",108.3319828119241,14.367022934655212,0.8174956962458688,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000012b,0.0,904.0,0.7751069997266254,9.0,75.0,"{""type"":""Point"",""coordinates"":[108.49367873432418,14.35301243914529]}",108.49367873432418,14.35301243914529,102.6102304347321,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000448,0.0,1259.0,0.3888168596959699,10.0,75.0,"{""type"":""Point"",""coordinates"":[108.38911727372192,14.592591020544827]}",108.38911727372192,14.592591020544829,6736.973988943028,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000624,0.0,628.0,0.6011670932205124,11.0,75.0,"{""type"":""Point"",""coordinates"":[108.49583693923404,14.198861315727664]}",108.49583693923404,14.198861315727664,390.5753365582938,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000021,0.0,1132.0,0.2716565038977587,12.0,75.0,"{""type"":""Point"",""coordinates"":[108.43924202866371,14.513361713027205]}",108.43924202866371,14.513361713027203,156.75490109766187,31897.0,1,KBang,train,0,,,,,,,,,,
000000000000000000ce,0.0,1114.0,0.3971298026543175,10.0,76.0,"{""type"":""Point"",""coordinates"":[108.41417742164228,14.509049762308523]}",108.41417742164228,14.509049762308525,735.4968360056121,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003bb,0.0,743.0,0.2935988631266715,10.0,76.0,"{""type"":""Point"",""coordinates"":[108.41148412460602,14.238208423423274]}",108.41148412460602,14.238208423423274,2952.053783630623,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000217,0.0,900.0,0.3401711335851302,11.0,76.0,"{""type"":""Point"",""coordinates"":[108.53518404692966,14.431974200599708]}",108.53518404692966,14.431974200599708,807.5067836661992,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005e0,0.0,640.0,0.5845063677101733,12.0,76.0,"{""type"":""Point"",""coordinates"":[108.62680965537587,14.146038804648542]}",108.62680965537588,14.146038804648542,538.5824071948766,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001e0,0.0,650.0,0.394965819167412,15.0,76.0,"{""type"":""Point"",""coordinates"":[108.59312114691707,14.227426317076038]}",108.59312114691708,14.227426317076038,110.54093359188624,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000052d,0.0,855.0,0.3985252334988676,16.0,76.0,"{""type"":""Point"",""coordinates"":[108.49799068504285,14.098339800679835]}",108.49799068504284,14.098339800679836,4239.994217064071,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000262,0.0,749.0,0.0331614812137075,17.0,76.0,"{""type"":""Point"",""coordinates"":[108.48478728682359,14.141726853929864]}",108.4847872868236,14.141726853929864,740.0903512035065,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003f4,0.0,645.0,0.793936488597052,17.0,76.0,"{""type"":""Point"",""coordinates"":[108.56374904827801,14.135528703465573]}",108.563749048278,14.135528703465573,591.8714055713982,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005f9,0.0,693.0,0.6621259111830818,17.0,76.0,"{""type"":""Point"",""coordinates"":[108.47454473170384,14.219074420802936]}",108.47454473170384,14.219074420802936,1453.4568593723425,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002ca,0.0,542.0,0.2739904135289509,21.0,76.0,"{""type"":""Point"",""coordinates"":[108.54919454243958,14.1527765063403]}",108.54919454243958,14.1527765063403,656.4109128170896,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000017,0.0,782.0,0.5070866319762681,22.0,76.0,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.12690480202821]}",108.53410494447472,14.12690480202821,1671.6509882456046,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000022,0.0,1172.0,0.0267916806619177,23.0,76.0,"{""type"":""Point"",""coordinates"":[108.41444942680654,14.514975907608552]}",108.41444942680654,14.514975907608552,1273.504105481445,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003e7,0.0,870.0,0.0826011530894541,25.0,76.0,"{""type"":""Point"",""coordinates"":[108.35327501945432,14.479133653340948]}",108.35327501945432,14.479133653340948,3896.678052123926,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000395,0.0,948.0,0.4870262483143402,27.0,76.0,"{""type"":""Point"",""coordinates"":[108.31796785731314,14.382924089011802]}",108.31796785731314,14.382924089011802,1251.557316846098,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001b6,0.0,1174.0,0.0247575175674995,31.0,76.0,"{""type"":""Point"",""coordinates"":[108.31770031124992,14.35381953643596]}",108.31770031124992,14.35381953643596,1222.3034562550104,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004d7,0.0,759.0,0.4823774853206957,32.0,76.0,"{""type"":""Point"",""coordinates"":[108.49287163703349,14.134449601010637]}",108.49287163703347,14.134449601010637,881.9095584374172,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005e6,0.0,992.0,0.103011487883072,36.0,76.0,"{""type"":""Point"",""coordinates"":[108.34949816086204,14.458653002202476]}",108.34949816086204,14.458653002202476,3007.3055015345626,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000489,0.0,883.0,0.1171408623347941,3.0,78.0,"{""type"":""Point"",""coordinates"":[108.33575521141533,14.341962786734848]}",108.33575521141532,14.341962786734848,393.3587739578699,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000060d,0.0,669.0,0.2630830325360607,5.0,78.0,"{""type"":""Point"",""coordinates"":[108.59016030381758,14.25195137286999]}",108.59016030381758,14.25195137286999,13.131553153622445,31883.0,1,KBang,train,0,,,,,,,,,,
00000000000000000350,0.0,876.0,0.7678249486845967,6.0,78.0,"{""type"":""Point"",""coordinates"":[108.32794286636971,14.331720231615085]}",108.32794286636972,14.331720231615083,190.45025748987345,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000ca,0.0,877.0,0.2572520697645538,8.0,78.0,"{""type"":""Point"",""coordinates"":[108.59985884860883,14.406642047515081]}",108.59985884860885,14.40664204751508,2001.3034048060856,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004ea,0.0,1009.0,0.1420772499890469,15.0,78.0,"{""type"":""Point"",""coordinates"":[108.3263242126873,14.295070880056812]}",108.3263242126873,14.295070880056812,3622.3200095950474,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000305,0.0,687.0,0.5936674880063413,18.0,78.0,"{""type"":""Point"",""coordinates"":[108.42576662528019,14.248178973378776]}",108.4257666252802,14.248178973378776,2350.1664799242367,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000304,0.0,570.0,0.1970410452384438,22.0,78.0,"{""type"":""Point"",""coordinates"":[108.5486549912121,14.176762010906788]}",108.5486549912121,14.176762010906788,616.3857250621968,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000610,0.0,630.0,0.5188060015889389,22.0,78.0,"{""type"":""Point"",""coordinates"":[108.44840548132855,14.282135027900768]}",108.44840548132856,14.282135027900768,489.86908488075454,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005bc,0.0,1008.0,0.3266557548519375,23.0,78.0,"{""type"":""Point"",""coordinates"":[108.35677541378126,14.471321308295314]}",108.35677541378126,14.471321308295314,4042.938618352098,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005fc,0.0,748.0,0.0690305649137329,24.0,78.0,"{""type"":""Point"",""coordinates"":[108.44166777963679,14.24602076846891]}",108.4416677796368,14.24602076846891,810.5226113369824,33505.0,1,KBang,train,0,,,,,,,,,,
000000000000000000c1,0.0,788.0,0.2854219977721023,26.0,78.0,"{""type"":""Point"",""coordinates"":[108.33683431387026,14.45299440296565]}",108.33683431387026,14.45299440296565,3477.2774032071247,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000026b,0.0,592.0,0.4609435266824387,32.0,78.0,"{""type"":""Point"",""coordinates"":[108.47023278098516,14.299110825611235]}",108.47023278098516,14.299110825611235,195.71104267478756,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005c7,0.0,870.0,0.482611283566615,35.0,78.0,"{""type"":""Point"",""coordinates"":[108.48909923754229,14.138222000501855]}",108.48909923754228,14.138222000501855,1132.2677884726245,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000063a,0.0,867.0,0.1105291933325585,4.0,79.0,"{""type"":""Point"",""coordinates"":[108.55000609883129,14.407449144805756]}",108.55000609883128,14.407449144805756,28.94802185705959,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000032f,0.0,876.0,0.2739683230941575,5.0,79.0,"{""type"":""Point"",""coordinates"":[108.54622924023903,14.438439897127205]}",108.54622924023904,14.438439897127203,23.42896613188746,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000019d,0.0,641.0,0.0328121560669668,19.0,79.0,"{""type"":""Point"",""coordinates"":[108.54191728952034,14.116394700845238]}",108.54191728952034,14.116394700845238,771.7172805094832,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000147,0.0,688.0,0.658350888845997,6.0,81.0,"{""type"":""Point"",""coordinates"":[108.54650124540329,14.27701597989141]}",108.54650124540328,14.27701597989141,69.68523600079243,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000476,0.0,834.0,0.1598908422350724,13.0,81.0,"{""type"":""Point"",""coordinates"":[108.46457418174832,14.137686908375441]}",108.46457418174832,14.13768690837544,1527.4089522322977,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000002f,0.0,568.0,0.4661294230087359,14.0,81.0,"{""type"":""Point"",""coordinates"":[108.56778899383244,14.128791001773816]}",108.56778899383244,14.128791001773816,1203.3495427392202,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000bc,0.0,782.0,0.7312257301748192,14.0,81.0,"{""type"":""Point"",""coordinates"":[108.3360272165796,14.424429401617274]}",108.3360272165796,14.424429401617274,991.2469366385508,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001f6,0.0,998.0,0.4477247403237809,22.0,81.0,"{""type"":""Point"",""coordinates"":[108.33360146560652,14.320670579204643]}",108.33360146560652,14.320670579204643,838.4155926229347,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000404,0.0,856.0,0.3950772394738198,39.0,81.0,"{""type"":""Point"",""coordinates"":[108.44813347616429,14.316630633650224]}",108.44813347616429,14.316630633650224,1136.8985312733328,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003f5,0.0,666.0,0.5514470224319441,2.0,82.0,"{""type"":""Point"",""coordinates"":[108.59123494717146,14.262461474052962]}",108.59123494717146,14.262461474052962,430.2524774919604,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004e0,0.0,615.0,0.3317934534513799,3.0,82.0,"{""type"":""Point"",""coordinates"":[108.56886809628737,14.145499253421079]}",108.56886809628736,14.14549925342108,860.9989812368059,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000449,0.0,491.0,0.6412562283215276,5.0,82.0,"{""type"":""Point"",""coordinates"":[108.57210094455114,14.150350755367226]}",108.57210094455114,14.150350755367226,206.92910989595043,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000040c,0.0,638.0,0.2767036880352833,6.0,82.0,"{""type"":""Point"",""coordinates"":[108.58450170458076,14.2441345687233]}",108.58450170458076,14.2441345687233,118.07647225388416,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000184,0.0,633.0,0.327444924139047,8.0,82.0,"{""type"":""Point"",""coordinates"":[108.57857110017969,14.214490464919994]}",108.57857110017969,14.214490464919994,113.9892917747606,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000049f,0.0,518.0,0.7403779213165848,9.0,82.0,"{""type"":""Point"",""coordinates"":[108.68259746865552,14.137954454438647]}",108.68259746865552,14.137954454438647,1437.3520133679356,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001f2,0.0,720.0,0.7885732605110253,10.0,82.0,"{""type"":""Point"",""coordinates"":[108.60444280449178,14.277283525954617]}",108.60444280449178,14.277283525954616,23.71226194635391,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004fd,0.0,755.0,0.3091595224433092,10.0,82.0,"{""type"":""Point"",""coordinates"":[108.4748167368681,14.184039263826012]}",108.4748167368681,14.184039263826012,560.3772373897707,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000564,0.0,610.0,0.3680352897264003,10.0,82.0,"{""type"":""Point"",""coordinates"":[108.59312114691707,14.183227707434284]}",108.59312114691708,14.183227707434284,543.6494463713519,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005a0,0.0,1110.0,0.1558690441859398,12.0,82.0,"{""type"":""Point"",""coordinates"":[108.43439052671755,14.518480761036555]}",108.43439052671756,14.518480761036557,245.43204524719556,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003b5,0.0,813.0,0.2809158947696388,16.0,82.0,"{""type"":""Point"",""coordinates"":[108.44840548132855,14.163286607523272]}",108.44840548132856,14.163286607523272,620.9205004076334,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000042a,0.0,1008.0,0.1349889843566315,16.0,82.0,"{""type"":""Point"",""coordinates"":[108.32686376391476,14.289412280819992]}",108.32686376391476,14.289412280819992,4239.762581088626,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000046c,0.0,655.0,0.6278929272768964,21.0,82.0,"{""type"":""Point"",""coordinates"":[108.54919454243957,14.138222000501855]}",108.54919454243957,14.138222000501855,437.81484067050445,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000176,0.0,774.0,0.1480914028046805,24.0,82.0,"{""type"":""Point"",""coordinates"":[108.4117516706692,14.197782213272728]}",108.4117516706692,14.197782213272728,4077.865837624065,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003a6,0.0,698.0,0.471031470342484,24.0,82.0,"{""type"":""Point"",""coordinates"":[108.48155443855985,14.227698322240299]}",108.48155443855984,14.2276983222403,330.1986088306384,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000532,0.0,819.0,0.1094930201069369,25.0,82.0,"{""type"":""Point"",""coordinates"":[108.34383956162523,14.459999650720613]}",108.34383956162524,14.459999650720611,3470.333226362591,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000475,0.0,939.0,0.4444024967326787,30.0,82.0,"{""type"":""Point"",""coordinates"":[108.46942568369447,14.220688615384278]}",108.46942568369448,14.220688615384278,1132.8690411739265,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002ac,0.0,871.0,0.0561973679228379,9.0,83.0,"{""type"":""Point"",""coordinates"":[108.33360146560652,14.376997943711773]}",108.33360146560652,14.376997943711771,226.04403368913543,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004fe,0.0,881.0,0.0444961753927312,10.0,83.0,"{""type"":""Point"",""coordinates"":[108.51200563965384,14.350586688172218]}",108.51200563965384,14.350586688172218,2122.672283440631,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000133,0.0,632.0,0.7451234856358074,16.0,83.0,"{""type"":""Point"",""coordinates"":[108.6065965503006,14.206138568646887]}",108.6065965503006,14.206138568646889,45.69644261675683,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003c5,0.0,798.0,0.5408264741201975,19.0,83.0,"{""type"":""Point"",""coordinates"":[108.40717217388732,14.215837113438129]}",108.40717217388732,14.215837113438129,3334.093326145026,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000556,0.0,893.0,0.536977592633041,21.0,83.0,"{""type"":""Point"",""coordinates"":[108.48047533610492,14.12070665156392]}",108.48047533610492,14.12070665156392,2828.1874147505678,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000534,0.0,925.0,0.6086406537779464,36.0,83.0,"{""type"":""Point"",""coordinates"":[108.33063616340597,14.426043596198625]}",108.33063616340596,14.426043596198625,1285.4235555683297,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000311,0.0,747.0,0.6684447091444872,3.0,85.0,"{""type"":""Point"",""coordinates"":[108.51955043863626,14.285635422227719]}",108.51955043863626,14.28563542222772,387.8489526194368,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000522,0.0,694.0,0.7346433508784673,4.0,85.0,"{""type"":""Point"",""coordinates"":[108.56051620001428,14.224193468812286]}",108.56051620001428,14.224193468812286,431.9743146684679,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000102,0.0,817.0,0.7345062405633103,5.0,85.0,"{""type"":""Point"",""coordinates"":[108.50176308453406,14.094295396024357]}",108.50176308453406,14.094295396024355,3667.4750434904527,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003d6,0.0,838.0,0.7691718927906632,5.0,85.0,"{""type"":""Point"",""coordinates"":[108.57156585242471,14.380770343202984]}",108.57156585242473,14.380770343202984,957.7797630100428,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000290,0.0,987.0,0.3441093070185779,8.0,85.0,"{""type"":""Point"",""coordinates"":[108.45379653450215,14.45002910076511]}",108.45379653450216,14.45002910076511,1463.8985819545724,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002af,0.0,1130.0,0.0527291103981646,9.0,85.0,"{""type"":""Point"",""coordinates"":[108.38641951758459,14.489376208460714]}",108.3864195175846,14.489376208460714,472.431736336015,31837.0,1,KBang,train,0,,,,,,,,,,
00000000000000000392,0.0,842.0,0.5175476201847862,10.0,85.0,"{""type"":""Point"",""coordinates"":[108.59042784988078,14.386968493667277]}",108.59042784988078,14.386968493667275,2576.181252849099,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004ad,0.0,753.0,0.1852877761012445,10.0,85.0,"{""type"":""Point"",""coordinates"":[108.502842186989,14.212336719111175]}",108.502842186989,14.212336719111176,106.2316919537656,31883.0,1,KBang,train,0,,,,,,,,,,
000000000000000005c4,0.0,639.0,0.3223012494266787,15.0,85.0,"{""type"":""Point"",""coordinates"":[108.5287138913011,14.1331029524925]}",108.5287138913011,14.1331029524925,937.6164344487752,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000401,0.0,903.0,0.4445018709108181,16.0,85.0,"{""type"":""Point"",""coordinates"":[108.41633562655215,14.387775590957952]}",108.41633562655215,14.387775590957952,970.970987291853,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000016b,0.0,808.0,0.341802257812287,17.0,85.0,"{""type"":""Point"",""coordinates"":[108.50526793796209,14.067349048358386]}",108.50526793796207,14.067349048358386,1812.2288331969264,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000547,0.0,870.0,0.6278624686762666,18.0,85.0,"{""type"":""Point"",""coordinates"":[108.47346562924889,14.237936418259011]}",108.47346562924888,14.237936418259013,441.32408003834126,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000420,0.0,742.0,0.4335472370344742,19.0,85.0,"{""type"":""Point"",""coordinates"":[108.45460363179284,14.25249092409746]}",108.45460363179284,14.25249092409746,82.81477451551416,32365.0,1,KBang,train,0,,,,,,,,,,
00000000000000000413,0.0,590.0,0.4954146678852086,20.0,85.0,"{""type"":""Point"",""coordinates"":[108.53625869028352,14.139840654184255]}",108.53625869028352,14.139840654184257,447.3669478230249,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000397,0.0,1363.0,0.6419546558971186,25.0,85.0,"{""type"":""Point"",""coordinates"":[108.38669152274883,14.203173266446344]}",108.38669152274883,14.203173266446344,5924.52014462385,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000411,0.0,831.0,0.244931866923824,25.0,85.0,"{""type"":""Point"",""coordinates"":[108.42253377701644,14.254644669906272]}",108.42253377701644,14.254644669906272,2104.496542575333,0.0,0,KBang,train,0,,,,,,,,,,
