system:index,district,split,lon,lat,treecover2000,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,loss_any_2001_2024,loss_first_year,label_train_period,label_test_period,defo,label,risk_baseline,risk_logreg,risk_rf,warn_top5_rf,warn_top10_rf,label_hansen_loss_any
00000000000000000580_0,KBang,train,108.40825127634226,14.354898638890894,97,1160,8.501271,3307.1987401247025,2646.067406310553,0,0,0,0,0.0,,0.5240352765441397,0.13995559413261405,0.07718312344434353,0,0,0
000000000000000005d1_0,KBang,train,108.61710665148355,14.261114825534822,97,710,13.196363,2920.2753743231297,2494.9070353260336,1,2012,1,0,0.0,,0.5401758814621815,0.5642801022852076,0.6644855473756911,0,0,1
000000000000000005d4_0,KBang,train,108.6297749575764,14.457573899747535,97,721,6.7373853,3348.708837583661,2705.416131240571,0,0,0,0,0.0,,0.6745225001576862,0.6418157461171143,0.42529993802810556,0,0,0
00000000000000000609_0,KBang,train,108.41902892358844,14.407988696033222,97,1053,3.9929357,3056.5912619680166,2430.7695342178336,0,0,0,0,0.0,,0.5363394614884177,0.2291959280432659,0.11627070754743958,0,0,0
00000000000000000013_0,KBang,train,108.53194673956486,14.312858234159007,97,1011,9.381395,3361.179399266839,2766.2203726602984,0,0,0,0,0.0,,0.5745280850878741,0.24988019759375382,0.02128580125847289,0,0,0
0000000000000000001b_0,KBang,train,108.4451726330648,14.548396870004126,97,1228,10.167214,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.41874173180806346,0.10564594009154239,0.010259712233172277,0,0,0
0000000000000000001d_0,KBang,train,108.59177449839892,14.51955986349149,97,894,3.01742,3178.381496110931,2588.583209516534,0,0,0,0,0.0,,0.6177386938933089,0.3712275079659229,0.10825803053669905,0,0,0
00000000000000000144_0,KBang,train,108.43519762400824,14.490183305751394,97,1121,9.53501,3082.7387473136187,2420.537351960532,0,0,0,0,0.0,,0.4782152366471498,0.19863314531621654,0.09591274363181063,0,0,0
0000000000000000014a_0,KBang,train,108.52844634523788,14.489104203296456,97,952,10.546362,3223.115180581808,2551.5795426868085,0,0,0,0,0.0,,0.553351286975666,0.38285248456507803,0.01815509881591952,0,0,0
00000000000000000195_0,KBang,train,108.46753948394888,14.489376208460714,97,1131,10.57775,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.46249019097553223,0.17600084581490855,0.06582453356542914,0,0,0
000000000000000001d6_0,KBang,train,108.46376708445766,14.500965412098624,97,1074,15.387779,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.4620921428866834,0.20396767486863643,0.03618956451022529,0,0,0
00000000000000000219_0,KBang,train,108.3853448742307,14.165712358496346,97,1380,11.032519,3400.7785373441875,2807.31930743629,0,0,0,0,0.0,,0.4575073771570921,0.038840082361968425,0.0016536583594101654,0,0,0
00000000000000000277_0,KBang,train,108.6629239148077,14.249525621896918,97,783,12.196635,2848.710048556328,2448.020166605705,0,0,0,0,0.0,,0.5096596632400788,0.414637096185747,0.07486145122763842,0,0,0
0000000000000000032e_0,KBang,train,108.44705883281038,14.464851152666764,97,1031,11.032089,3082.7387473136187,2420.537351960532,0,0,0,0,0.0,,0.494286732051413,0.2826685262314049,0.03079770895317127,0,0,0
00000000000000000377_0,KBang,train,108.64271080973243,14.305308976075525,97,781,9.690015,2904.3306356593966,2447.77248901683,0,0,0,0,0.0,,0.5420031720253615,0.48903714682974625,0.08865802646463344,0,0,0
0000000000000000037c_0,KBang,train,108.4230733282439,14.360017686900251,97,1098,18.12205,3307.1987401247025,2646.067406310553,0,0,0,0,0.0,,0.4684325524237078,0.20763012201857706,0.1601757089135782,0,0,0
0000000000000000037e_0,KBang,train,108.49691158258791,14.441677204492006,97,979,12.451571,3026.558855623007,2396.239654855617,0,0,0,0,0.0,,0.4868022526375726,0.35064530249164544,0.0767059811869023,0,0,0
000000000000000003a8_0,KBang,train,108.46753948394888,14.061146438793044,97,1072,17.418015,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.4630554005807907,0.1427034706257746,0.05145047136318339,0,0,0
000000000000000003af_0,KBang,train,108.48990633483297,14.383735645403531,97,987,8.095448,3174.5908024162054,2515.3602785260928,0,0,0,0,0.0,,0.550871452903417,0.3165882988193962,0.018588538273480733,0,0,0
000000000000000003b2_0,KBang,train,108.44786593010106,14.481559404314025,97,1107,11.418514,3082.7387473136187,2420.537351960532,0,0,0,0,0.0,,0.4679215456724088,0.2064260038578185,0.05690273546317647,0,0,0
000000000000000003eb_0,KBang,train,108.3759094164016,14.569417072370076,97,1282,10.670198,3121.39150339365,2463.6619402850083,0,0,0,0,0.0,,0.4288629210744912,0.08811048674653905,0.019120013770235183,0,0,0
000000000000000003f0_0,KBang,train,108.5599766487868,14.310432483185933,97,825,7.216715,3139.498244166374,2607.9216171444064,1,2018,1,0,0.0,,0.5986665925170789,0.42458861911597723,0.5324451146443722,0,0,1
00000000000000000459_0,KBang,train,108.38857772249445,14.379691240748052,97,985,0.92740995,3472.4521907940507,2724.966069398068,0,0,0,0,0.0,,0.666846667773631,0.3909591790119175,0.05915811954184641,0,0,0
0000000000000000046e_0,KBang,train,108.39692961876756,14.55836741995963,97,1255,10.156182,3121.39150339365,2463.6619402850083,0,0,0,0,0.0,,0.4409632519256524,0.12006598526451233,0.0056161971015492515,0,0,0
0000000000000000046f_0,KBang,train,108.45191033475652,14.530609515901933,97,1201,6.036819,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.495567468183228,0.10338817330304713,0.08330355547297116,0,0,0
00000000000000000472_0,KBang,train,108.46619283543072,14.284288773709578,97,819,12.450795,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.5954658522245219,0.4470676376073277,0.1176078244559047,0,0,0
000000000000000004d6_0,KBang,train,108.49179253457856,14.465123157831025,97,1041,7.220936,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.5162159681206357,0.2543486005233878,0.0161524455095484,0,0,0
000000000000000004e8_0,KBang,train,108.5486549912121,14.30450187878485,97,763,21.022354,3361.179399266839,2766.2203726602984,0,0,0,0,0.0,,0.5607094300344034,0.5683883490107984,0.28317048333845035,0,0,0
0000000000000000051e_0,KBang,train,108.53006053981925,14.337378830851907,97,1067,10.768719,3361.179399266839,2766.2203726602984,0,0,0,0,0.0,,0.5469220876459673,0.19114692042566658,0.027708268685281142,0,0,0
0000000000000000053d_0,KBang,train,108.59501180576372,14.507431108626118,97,911,11.128877,3178.381496110931,2588.583209516534,0,0,0,0,0.0,,0.551541092002791,0.3692636765497369,0.02068037906124716,0,0,0
0000000000000000058b_0,KBang,train,108.49341118826098,14.463772050211828,97,1037,10.52216,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.4918022464207087,0.2648368018814735,0.03731422615329305,0,0,0
000000000000000005a3_0,KBang,train,108.49799068504284,14.438172351063995,97,995,14.51847,3026.558855623007,2396.239654855617,0,0,0,0,0.0,,0.46586394349210725,0.2897888029606094,0.12863503910740723,0,0,0
000000000000000005a9_0,KBang,train,108.31958651099552,14.325254535087588,97,1205,9.690662,3590.371814221144,2839.256492314795,0,0,0,0,0.0,,0.5634737606291622,0.13651008106994045,0.03882220464179187,0,0,0
000000000000000005d6_0,KBang,train,108.50526793796207,14.489376208460714,97,988,10.460506,3223.115180581808,2551.5795426868085,0,0,0,0,0.0,,0.5430283836625721,0.30055231580162617,0.07192311937440628,0,0,0
000000000000000005f7_0,KBang,train,108.41902892358844,14.522525165692036,97,1183,6.360359,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.4615310403197656,0.15432571499971406,0.06687752726206235,0,0,0
0000000000000000060f_0,KBang,train,108.37941426982962,14.26569432231671,97,1483,17.799131,3431.17944631353,2736.309887341469,0,0,0,0,0.0,,0.38211254779042736,0.025881800185184416,0.0038986583594101654,0,0,0
00000000000000000625_0,KBang,train,108.63839885901376,14.47644035630467,97,819,11.361037,3348.708837583661,2705.416131240571,0,0,0,0,0.0,,0.6140272195623023,0.5366693200714523,0.11839325966623684,0,0,0
0000000000000000063b_0,KBang,train,108.5087727913901,14.48425716045136,97,951,8.750081,3223.115180581808,2551.5795426868085,0,0,0,0,0.0,,0.5674081781346988,0.4033869051241455,0.029483453791695355,0,0,0
00000000000000000019_0,KBang,train,108.5429963919753,14.437365253773324,97,934,3.93542,3022.832878291607,2439.8191594331984,0,0,0,0,0.0,,0.5656247505850978,0.3304530252005465,0.01847045218174997,0,0,0
0000000000000000003c_0,KBang,train,108.42630617650768,14.308006732212856,97,907,8.602798,3878.7206017300487,3091.2550926978347,0,0,0,0,0.0,,0.7134609921763447,0.4514589111854039,0.03316254765891488,0,0,0
00000000000000000041_0,KBang,train,108.48990633483297,14.470781757067847,97,1057,7.495661,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.5091582368029357,0.2532837004858834,0.03006546878486116,0,0,0
00000000000000000055_0,KBang,train,108.57722445166154,14.538421860947564,97,931,5.523094,3178.381496110931,2588.583209516534,0,0,0,0,0.0,,0.5881927433618037,0.3672136845483231,0.009327245923272103,0,0,0
00000000000000000062_0,KBang,train,108.4810148873324,14.478594102113483,97,1030,8.015244,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.5134340394702376,0.28230572531355536,0.02290266672043327,0,0,0
00000000000000000092_0,KBang,train,108.62465590956702,14.338997484534303,97,828,12.200682,2904.3306356593966,2447.77248901683,0,0,0,0,0.0,,0.5081176420069528,0.40227497042787724,0.04170023031855465,0,0,0
000000000000000000b5_0,KBang,train,108.5583579951044,14.518480761036557,97,995,11.830282,3178.381496110931,2588.583209516534,0,0,0,0,0.0,,0.5203930741292083,0.26724064299151107,0.03618856803371683,0,0,0
000000000000000000cf_0,KBang,train,108.48802013508734,14.445177598818963,97,1014,11.186503,3026.558855623007,2396.239654855617,0,0,0,0,0.0,,0.4858538913647146,0.3014057814802272,0.17000196727280792,0,0,0
00000000000000000111_0,KBang,train,108.46753948394888,14.460539201948084,97,1078,12.028473,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.4675154617248571,0.22492207416272195,0.04146442101618155,0,0,0
00000000000000000187_0,KBang,train,108.62195815342972,14.355705736181568,97,857,12.255616,2952.925736054778,2405.8077794335663,0,0,0,0,0.0,,0.5095472404112178,0.42656071920562016,0.04853904945081629,0,0,0
000000000000000001db_0,KBang,train,108.59554689789016,14.450296646828315,97,939,5.9933453,3197.922673208639,2550.744884235733,0,0,0,0,0.0,,0.5864673460026809,0.33973167597801224,0.03239783239030491,0,0,0
00000000000000000223_0,KBang,train,108.48451528165936,14.5198274095547,97,1095,13.123226,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.47317413690825033,0.17968423706370287,0.04436826885828439,0,0,0
00000000000000000245_0,KBang,train,108.5025746409258,14.517134112518413,97,1105,11.941085,3063.1103956103325,2477.7017693946955,0,0,0,0,0.0,,0.4601598336053548,0.1717071720249157,0.03940058372289615,0,0,0
00000000000000000249_0,KBang,train,108.57911065140712,14.557020771441492,97,953,16.644613,3182.7490888275206,2585.4666109299883,0,0,0,0,0.0,,0.4968995354199733,0.2838144607158142,0.014288028019708472,0,0,0
0000000000000000025d_0,KBang,train,108.37052282232906,14.472395951649194,97,1174,13.766191,3139.124945908785,2478.474790363861,0,0,0,0,0.0,,0.44178348821454455,0.16110546344318366,0.14830353864415974,0,0,0
0000000000000000028f_0,KBang,train,108.62007195368408,14.511203508117331,97,943,9.303451,3165.6503857907373,2580.847309405526,0,0,0,0,0.0,,0.5530274165104108,0.3055355067731237,0.02129295122490221,0,0,0
000000000000000002b5_0,KBang,train,108.53922399248408,14.479673204568416,97,952,11.663174,3223.115180581808,2551.5795426868085,0,0,0,0,0.0,,0.5447568849479734,0.37682700684372183,0.02903258038976459,0,0,0
000000000000000002d0_0,KBang,train,108.35812206229944,14.329026934578806,97,1571,17.611694,3387.77566537261,2679.882828244465,0,0,0,0,0.0,,0.3493910962196264,0.019070670895242857,0.0016536583594101654,0,0,0
000000000000000002d9_0,KBang,train,108.50984743474396,14.41769169992552,97,972,12.187001,3022.832878291607,2439.8191594331984,0,0,0,0,0.0,,0.4901849489609097,0.3008293229667262,0.029373882952379925,0,0,0
00000000000000000323_0,KBang,train,108.4672674787846,14.473475054104126,97,1029,11.662878,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.48540557167057075,0.2796299397124662,0.04702915835623795,0,0,0
00000000000000000334_0,KBang,train,108.40178112071372,14.550011064585473,97,1228,7.6754475,3143.577323973179,2531.598463432791,0,0,0,0,0.0,,0.47322942394746775,0.09585393170569333,0.027149364523085612,0,0,0
0000000000000000038a_0,KBang,train,108.37698851885656,14.49314860795193,97,1153,12.451829,3139.124945908785,2478.474790363861,0,0,0,0,0.0,,0.4582961237561713,0.14892398380995495,0.14878741137409152,0,0,0
0000000000000000041d_0,KBang,train,108.39261766804889,14.49638145621568,97,1171,12.207864,3139.124945908785,2478.474790363861,1,2017,1,0,0.0,,0.4546758806615283,0.15245568051101613,0.5227441612715522,0,0,1
00000000000000000463_0,KBang,train,108.50553548402527,14.475633259013998,97,962,10.164369,3223.115180581808,2551.5795426868085,0,0,0,0,0.0,,0.5532410351417354,0.35326732856545306,0.024484449228080744,0,0,0
000000000000000004ee_0,KBang,train,108.32578466145982,14.25841706939749,97,1304,13.293554,3418.022238861769,2701.695657495224,0,0,0,0,0.0,,0.46711737582470975,0.10281099894134846,0.012028585226230794,0,0,0
00000000000000000506_0,KBang,train,108.3718694708472,14.34870048842661,97,1185,24.4911,3387.77566537261,2679.882828244465,0,0,0,0,0.0,,0.4109539911880099,0.22551710072785058,0.03130613894542978,0,0,0
00000000000000000513_0,KBang,train,108.56914010145164,14.325522081150792,97,818,12.330529,3139.498244166374,2607.9216171444064,0,0,0,0,0.0,,0.5620752818195247,0.4259035238899663,0.16879362594129166,0,0,0
00000000000000000553_0,KBang,train,108.54973409366706,14.492609056724463,97,1044,6.464861,3223.115180581808,2551.5795426868085,0,0,0,0,0.0,,0.5566914971030433,0.22321882065583765,0.10404163002962426,0,0,0
00000000000000000591_0,KBang,train,108.61899285122917,14.310432483185933,97,821,12.330361,2904.3306356593966,2447.77248901683,0,0,0,0,0.0,,0.5092654764780703,0.40074786612885693,0.08067387721513977,0,0,0
0000000000000000000a_0,KBang,train,108.6119876034742,14.478866107277744,97,816,12.676428,3348.708837583661,2705.416131240571,0,0,0,0,0.0,,0.605176979668549,0.5281171150688999,0.08716423830063866,0,0,0
0000000000000000000e_0,KBang,train,108.63246825461268,14.249525621896918,97,718,11.893797,2921.3837886452675,2499.82747799868,0,0,0,0,0.0,,0.548018031004707,0.5525883363411475,0.16918824529442536,0,0,0
0000000000000000004e_0,KBang,train,108.4373558289181,14.48048030185909,97,1112,12.802736,3082.7387473136187,2420.537351960532,0,0,0,0,0.0,,0.4556979607251875,0.20290613707967237,0.09633130171994257,0,0,0
0000000000000000011d_0,KBang,train,108.4713118834401,14.458920548265684,97,1013,7.9483886,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.5191829831708645,0.24923832369653817,0.04520375218299606,0,0,0
0000000000000000011f_0,KBang,train,108.48451528165936,14.45218730567498,97,1018,13.429133,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.4750852088403506,0.2865114178834813,0.052584406706475934,0,0,0
00000000000000000150_0,KBang,train,108.48855968631482,14.540308060693178,97,1313,8.100427,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.44525887488825083,0.07072438817489003,0.00810845179117499,0,0,0
0000000000000000020a_0,KBang,train,108.65995861260718,14.252218918933195,97,767,10.540729,2896.226133316756,2502.428732936438,0,0,0,0,0.0,,0.5379314020832161,0.444490673740701,0.12385338082335311,0,0,0
0000000000000000026e_0,KBang,train,108.51577803914503,14.122053300082058,97,832,18.275719,3335.206618718803,2843.7770705979806,0,0,0,0,0.0,,0.55511169262993,0.4205876213081682,0.07860827339949619,0,0,0
00000000000000000298_0,KBang,train,108.44867302739176,14.465123157831025,97,1031,5.5217357,3082.7387473136187,2420.537351960532,0,0,0,0,0.0,,0.5370365515903881,0.3054814705442221,0.030001438846887787,0,0,0
000000000000000002cf_0,KBang,train,108.63408690829507,14.277283525954616,97,775,11.182767,2920.2753743231297,2494.9070353260336,1,2001,1,0,0.0,,0.5358291571358719,0.387737826608093,0.5404833697412207,0,0,1
000000000000000002db_0,KBang,train,108.58018975386209,14.483445604059632,97,1019,8.342739,3197.922673208639,2550.744884235733,0,0,0,0,0.0,,0.5443342289885708,0.2889317540517133,0.02090692882931871,0,0,0
000000000000000002ec_0,KBang,train,108.30719021006696,14.399364794595856,97,1249,21.025805,3714.876072347164,2911.4369120395304,0,0,0,0,0.0,,0.48982942543153507,0.14886051648654045,0.007560580613886068,0,0,0
000000000000000002ef_0,KBang,train,108.465381279039,14.528183764928851,97,1181,8.986535,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.47881892638642537,0.13023050450534457,0.14372294654701517,0,0,0
0000000000000000038c_0,KBang,train,108.45298497811042,14.48425716045136,97,1102,21.927956,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.3852361072080778,0.2437197241083043,0.06838248930802816,0,0,0
0000000000000000038d_0,KBang,train,108.36216646695487,14.256263323588673,97,1558,5.628452,3431.17944631353,2736.309887341469,0,0,0,0,0.0,,0.45147890110101885,0.018379009386010406,0.0016536583594101654,0,0,0
000000000000000003e8_0,KBang,train,108.41984047998017,14.344116532543666,97,1094,12.548078,3878.7206017300487,3091.2550926978347,0,0,0,0,0.0,,0.6362809680462553,0.253142537544496,0.046932564859742204,0,0,0
0000000000000000040b_0,KBang,train,108.47616338538624,14.255184221133735,97,773,13.379767,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.6021428572735648,0.543191843217733,0.3679589495863931,0,0,0
00000000000000000474_0,KBang,train,108.38723107397632,14.256263323588673,97,1484,13.282126,3431.17944631353,2736.309887341469,0,0,0,0,0.0,,0.4154631128909402,0.03086667154405624,0.0016536583594101654,0,0,0
000000000000000004a9_0,KBang,train,108.47265853195825,14.547857318776655,97,1251,22.845037,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.35394177329288884,0.07577791966968302,0.015363941407712356,0,0,0
000000000000000004ca_0,KBang,train,108.4572969288291,14.464851152666764,97,1052,12.5651455,3062.020653218031,2418.248537693776,0,0,0,0,0.0,,0.4713383363900368,0.24208792217486305,0.033863303750288475,0,0,0
000000000000000004ed_0,KBang,train,108.64836940896927,14.268659624517252,97,795,14.9656925,2920.2753743231297,2494.9070353260336,0,0,0,0,0.0,,0.5003360003785428,0.4413029611344647,0.1128893564436158,0,0,0
00000000000000000509_0,KBang,train,108.38992437101258,14.35139378546289,97,1192,14.549674,3472.4521907940507,2724.966069398068,0,0,0,0,0.0,,0.5038863419389266,0.1520859439944564,0.026117072446915662,0,0,0
00000000000000000517_0,KBang,train,108.63759176172309,14.298843279548027,97,778,12.774947,2920.2753743231297,2494.9070353260336,0,0,0,0,0.0,,0.5225793851725041,0.43593090539362644,0.11565173078815501,0,0,0
