system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label,rand,slope,.geo
00000000000000000604,2812.0,1739.0,548.0,811.0,822.0,3250.0,0.3028663,0.59626716,693,1,0.24977359785669628,16.24506,"{""type"":""Point"",""coordinates"":[108.3482763671734,13.837063233554225]}"
000000000000000003a1,2887.0,1924.0,809.0,1034.0,1178.0,2865.5,0.19657585,0.41733646,694,1,0.46457590137490257,3.4117525,"{""type"":""Point"",""coordinates"":[108.33695916869976,14.045115970505904]}"
000000000000000003e8,1992.0,1177.5,539.0,652.5,496.5,2304.0,0.32356742,0.64542043,694,1,0.4494391534313874,3.4095647,"{""type"":""Point"",""coordinates"":[108.32294421408879,13.834369936517945]}"
000000000000000004eb,3057.5,2384.5,698.0,911.0,1049.0,2443.0,0.012118073,0.39919817,694,1,0.11291164713607771,15.858723,"{""type"":""Point"",""coordinates"":[108.28009671206621,13.823052738044302]}"
0000000000000000046e,2662.0,1720.0,464.0,754.5,825.0,2741.0,0.22887245,0.5372967,695,1,0.12870149177493728,7.9401026,"{""type"":""Point"",""coordinates"":[108.31539941510634,13.996065858918]}"
00000000000000000594,2401.0,1301.0,396.0,638.5,468.5,3009.0,0.3962877,0.73055357,695,1,0.6642463961748488,8.73444,"{""type"":""Point"",""coordinates"":[108.35016256691901,14.056165622916344]}"
00000000000000000405,3377.5,2132.0,626.5,882.0,1014.5,2867.0,0.1470294,0.47726396,696,1,0.24774547670267733,16.145271,"{""type"":""Point"",""coordinates"":[108.29330011028547,13.916297000172905]}"
0000000000000000059c,2932.5,1925.0,668.0,892.5,958.0,2745.0,0.17558886,0.4825817,696,1,0.3792524923799151,12.768225,"{""type"":""Point"",""coordinates"":[108.32483041383439,13.830325531862469]}"
00000000000000000341,2552.0,1388.0,412.0,679.0,512.0,2806.0,0.33810204,0.6913803,697,1,0.6642902016331567,6.349986,"{""type"":""Point"",""coordinates"":[108.34207821670911,14.065864167707588]}"
0000000000000000038d,2551.0,1821.0,611.0,815.0,967.0,2324.0,0.121351026,0.41233668,697,1,0.4390509084159192,15.847954,"{""type"":""Point"",""coordinates"":[108.32240466286132,13.834369936517946]}"
000000000000000004a1,2623.0,1397.0,442.0,670.0,555.0,2607.0,0.3021978,0.64895636,697,1,0.280830801324673,8.439603,"{""type"":""Point"",""coordinates"":[108.35016256691901,14.055626071688877]}"
000000000000000004f4,2402.0,1502.0,636.0,826.0,878.0,2642.0,0.27509654,0.50113636,697,1,0.2772438859324884,12.902057,"{""type"":""Point"",""coordinates"":[108.32321176015198,13.83059753702673]}"
000000000000000005ad,2878.0,1857.0,596.5,757.0,847.5,2506.0,0.14875086,0.49455792,697,1,0.4370974392499193,8.289012,"{""type"":""Point"",""coordinates"":[108.33965246573604,14.024363314203166]}"
000000000000000005c1,1962.5,1477.0,465.5,689.5,1103.5,1735.5,0.080466926,0.2226136,698,1,0.02887516091667386,14.177645,"{""type"":""Point"",""coordinates"":[108.23670519971515,14.02328421174823]}"
0000000000000000049b,3797.0,3227.0,888.0,1078.0,1324.0,2451.0,-0.13666785,0.29854304,699,1,0.4772016237341975,3.7047918,"{""type"":""Point"",""coordinates"":[108.29356765634869,13.820894533134432]}"
000000000000000004ea,2295.0,1241.0,421.0,686.0,516.0,2807.0,0.38685772,0.68943727,699,1,0.4659266162612916,5.7176085,"{""type"":""Point"",""coordinates"":[108.35043457208329,14.054279423170739]}"
00000000000000000383,2554.0,1545.0,418.0,710.0,701.0,2830.0,0.29371428,0.6029453,700,1,0.039151286654805495,8.088214,"{""type"":""Point"",""coordinates"":[108.34962301569155,14.051581667033396]}"
000000000000000003ac,2643.0,1566.0,456.0,720.0,626.0,2744.0,0.27331787,0.62848663,700,1,0.37888205195935565,3.7047918,"{""type"":""Point"",""coordinates"":[108.3498950208558,14.054546969233941]}"
00000000000000000358,2055.0,1218.0,407.0,592.0,517.0,2704.0,0.3788883,0.67898166,701,1,0.33765925072281144,18.891636,"{""type"":""Point"",""coordinates"":[108.31917181459758,13.831404634317403]}"
000000000000000004b8,2341.0,1192.0,392.0,680.0,543.0,2947.0,0.42401546,0.6888252,701,1,0.06297801593801977,15.933109,"{""type"":""Point"",""coordinates"":[108.28710195982119,13.975852753842728]}"
00000000000000000571,2367.5,1177.0,394.0,619.5,543.0,3010.5,0.43785074,0.6943858,701,1,0.14817718862714446,4.2415237,"{""type"":""Point"",""coordinates"":[108.29895870952231,13.968847506087766]}"
0000000000000000058d,2354.5,1240.0,413.0,639.0,473.5,2663.5,0.36467272,0.6981192,701,1,0.15486681951090397,5.791387,"{""type"":""Point"",""coordinates"":[108.35043457208329,14.055626071688877]}"
000000000000000003aa,2485.5,1354.5,410.0,613.0,482.0,2594.5,0.31400356,0.6866569,702,1,0.17275066210831835,8.541231,"{""type"":""Point"",""coordinates"":[108.35043457208329,14.056165622916343]}"
00000000000000000442,2353.0,1214.0,394.5,597.5,455.0,2742.5,0.3863263,0.71540266,702,1,0.5148376670938241,5.791394,"{""type"":""Point"",""coordinates"":[108.35043457208329,14.05589361775208]}"
00000000000000000588,3117.0,2363.5,801.0,1020.5,1095.0,2702.5,0.0669167,0.4233048,702,1,0.05691858321666554,10.648451,"{""type"":""Point"",""coordinates"":[108.32429086260692,13.827899780889394]}"
00000000000000000616,2603.0,1516.0,492.0,752.0,693.0,2881.0,0.31043893,0.6121992,702,1,0.2895071533228747,7.6043544,"{""type"":""Point"",""coordinates"":[108.34207821670911,14.067215275326781]}"
0000000000000000061f,2772.0,1892.0,563.0,892.0,854.0,2609.0,0.15929793,0.50678605,702,1,0.09103543524831981,8.088417,"{""type"":""Point"",""coordinates"":[108.34315731916405,14.060205568470764]}"
00000000000000000458,2500.5,1404.5,409.5,608.0,593.0,2670.5,0.31067485,0.6365865,703,1,0.31109237022135905,3.9291577,"{""type"":""Point"",""coordinates"":[108.35070211814649,14.05589361775208]}"
00000000000000000558,2571.0,1667.0,536.0,825.0,796.0,2860.0,0.26352993,0.5645514,703,1,0.21818325284572326,8.873579,"{""type"":""Point"",""coordinates"":[108.34261776793659,14.064789524353705]}"
000000000000000005c9,2346.0,1805.0,773.0,913.0,1006.0,2223.0,0.10377359,0.37689686,703,1,0.45389885128900564,14.300753,"{""type"":""Point"",""coordinates"":[108.32321176015198,13.834909487745412]}"
0000000000000000060f,2355.0,1197.0,419.0,691.0,471.0,2759.0,0.39484328,0.7083591,703,1,0.3659951120697762,4.8580365,"{""type"":""Point"",""coordinates"":[108.35016256691901,14.05508652046141]}"
000000000000000003fe,2603.0,1504.0,383.0,587.0,594.0,2667.0,0.27883002,0.63569456,704,1,0.4062613336337342,6.028909,"{""type"":""Point"",""coordinates"":[108.35096966420969,14.055354066524613]}"
000000000000000004c6,2234.0,1174.0,419.0,660.0,499.0,2783.0,0.4066212,0.6959171,704,1,0.16507965782095235,3.9291308,"{""type"":""Point"",""coordinates"":[108.35124166937395,14.054279423170735]}"
00000000000000000502,2370.0,1272.0,436.0,600.0,531.0,2761.5,0.36928228,0.67744875,704,1,0.6976725375514613,6.028909,"{""type"":""Point"",""coordinates"":[108.35070211814649,14.055354066524613]}"
000000000000000005d6,2024.5,1601.0,492.5,706.5,1162.5,1786.5,0.054760147,0.21159714,704,1,0.2405135376995282,9.373704,"{""type"":""Point"",""coordinates"":[108.23697720487941,14.023284211748232]}"
0000000000000000044f,2426.0,1512.0,565.0,738.0,656.0,2736.0,0.2881356,0.6132075,705,1,0.03791822002779133,12.4486065,"{""type"":""Point"",""coordinates"":[108.32321176015198,13.830325531862469]}"
00000000000000000378,2953.0,2132.0,649.0,868.0,938.5,2188.5,0.01307719,0.39974415,706,1,0.24555608655215666,9.288677,"{""type"":""Point"",""coordinates"":[108.34315731916405,14.060745119698227]}"
0000000000000000038a,2497.5,1762.5,541.5,759.5,797.5,2498.5,0.1727294,0.5160801,706,1,0.25317570529013844,7.941311,"{""type"":""Point"",""coordinates"":[108.3428853139998,14.064789524353708]}"
00000000000000000427,2122.0,1714.0,458.0,649.0,1073.0,1827.0,0.03191189,0.26,706,1,0.3459758960449305,8.589134,"{""type"":""Point"",""coordinates"":[108.2550321050448,14.033254761703738]}"
00000000000000000540,2493.0,1934.0,473.0,723.0,995.0,2207.0,0.065926105,0.37851343,706,1,0.6312108861326265,11.920226,"{""type"":""Point"",""coordinates"":[108.37980667072233,14.08257241935485]}"
00000000000000000321,3037.0,2007.0,789.0,899.0,1192.0,2534.0,0.11605373,0.36017177,707,1,0.7668017341423974,15.048738,"{""type"":""Point"",""coordinates"":[108.30623596244153,13.975317661716312]}"
00000000000000000353,2441.0,1320.0,409.0,580.0,559.0,2540.0,0.31606218,0.6392385,707,1,0.06694565595288837,7.821695,"{""type"":""Point"",""coordinates"":[108.35124166937395,14.055626071688877]}"
000000000000000003ea,2364.0,1303.0,423.0,680.0,547.0,2656.0,0.34175298,0.6584452,707,1,0.15535314069563178,7.821668,"{""type"":""Point"",""coordinates"":[108.35070211814649,14.054814515297146]}"
00000000000000000403,2210.0,1182.0,427.0,637.0,550.0,2686.0,0.38883144,0.6600742,707,1,0.13810230189742512,6.7214046,"{""type"":""Point"",""coordinates"":[108.35124166937395,14.054546969233941]}"
00000000000000000448,3276.5,2709.5,732.0,961.0,1011.0,2479.0,-0.04442517,0.42063037,708,1,0.25974918069075326,10.096576,"{""type"":""Point"",""coordinates"":[108.27982470690198,13.823320284107504]}"
00000000000000000508,2848.0,1855.0,571.0,793.0,809.0,2506.0,0.14927769,0.51191556,709,1,0.24682429992669508,6.6306458,"{""type"":""Point"",""coordinates"":[108.34396441645472,14.06074511969823]}"
00000000000000000598,1683.0,1233.0,644.0,897.0,874.0,1662.0,0.14818653,0.31072554,709,1,7.938186654876667E-4,3.4117002,"{""type"":""Point"",""coordinates"":[108.25557165627227,14.039992463395496]}"
00000000000000000481,2119.0,1554.0,630.0,925.0,1221.0,1862.0,0.09016393,0.20791437,710,1,0.08287582336484833,2.124201,"{""type"":""Point"",""coordinates"":[108.25583920233547,14.03972491733229]}"
000000000000000005e5,2875.0,2394.0,699.0,864.0,978.0,1947.0,-0.102971666,0.33128205,710,1,0.6539821564516248,12.76813,"{""type"":""Point"",""coordinates"":[108.28009671206621,13.82358783017071]}"
000000000000000005d9,2292.0,1719.0,431.0,684.0,806.0,1954.0,0.0639804,0.41594204,711,1,0.5505743171394607,10.096576,"{""type"":""Point"",""coordinates"":[108.22322979633162,14.048888369997117]}"
00000000000000000464,2655.0,1847.0,640.0,831.0,879.0,2887.0,0.21968737,0.53319174,712,1,0.5010339985289889,8.287567,"{""type"":""Point"",""coordinates"":[108.32429086260692,13.829790439736055]}"
00000000000000000491,3407.0,2423.0,734.0,1026.0,1258.0,2520.0,0.01962371,0.33403918,712,1,0.15256777575932468,3.4118078,"{""type"":""Point"",""coordinates"":[108.32536996506187,14.05023501851526]}"
000000000000000004c2,2588.0,2005.0,644.0,795.0,941.0,2545.0,0.11868132,0.46012622,712,1,0.48819333849514324,4.1664577,"{""type"":""Point"",""coordinates"":[108.34342486522726,14.064517519189447]}"
00000000000000000621,3881.5,2735.0,845.0,1140.5,1349.5,2861.5,0.022603413,0.3590596,712,1,0.6521148811231344,6.464861,"{""type"":""Point"",""coordinates"":[108.30300311417777,13.846226686219056]}"
0000000000000000040f,2514.0,1750.0,587.0,795.0,862.0,2528.0,0.18186069,0.49144542,714,1,0.24742792120447044,8.078569,"{""type"":""Point"",""coordinates"":[108.35043457208329,13.838142336009161]}"
000000000000000004af,2468.5,1637.0,479.5,768.0,775.0,2411.5,0.19130543,0.5135729,714,1,0.25714822185490505,14.189138,"{""type"":""Point"",""coordinates"":[108.33722671476296,13.87209839053115]}"
00000000000000000581,2338.0,1827.0,472.0,637.0,1034.0,1866.0,0.01056052,0.28689656,714,1,0.2000013659905191,6.7250853,"{""type"":""Point"",""coordinates"":[108.25449255381734,14.033526766867995]}"
000000000000000003b5,2510.0,1861.0,496.0,728.0,975.0,1951.0,0.023609653,0.33356118,715,1,0.23193819285119988,6.630395,"{""type"":""Point"",""coordinates"":[108.22484845001402,14.043764862886707]}"
000000000000000005f8,2162.0,1041.0,376.0,619.0,419.0,3207.0,0.509887,0.76889133,716,1,0.708904786232859,9.530023,"{""type"":""Point"",""coordinates"":[108.32132556040638,14.003882663064688]}"
00000000000000000354,2460.0,1551.0,507.0,797.0,866.0,2601.0,0.25289017,0.50043267,717,1,0.6003239437175499,9.646679,"{""type"":""Point"",""coordinates"":[108.22592755246896,14.041611117077895]}"
00000000000000000500,2299.5,1673.5,503.0,737.5,1109.5,2067.0,0.105199836,0.3014324,717,1,0.4468978716241372,8.589469,"{""type"":""Point"",""coordinates"":[108.22619509853217,14.042418214368569]}"
000000000000000005bb,2585.0,1579.5,435.0,660.5,635.5,2753.0,0.27085978,0.6249078,717,1,0.03002719400324383,10.559446,"{""type"":""Point"",""coordinates"":[108.37926711949486,14.078260468636167]}"
0000000000000000037b,2509.0,1743.0,509.0,695.0,954.0,1971.0,0.06138934,0.3476923,718,1,0.25062514094461774,6.662284,"{""type"":""Point"",""coordinates"":[108.22458090395081,14.043764862886707]}"
00000000000000000484,2613.0,1936.0,655.0,859.0,994.0,2366.0,0.09995351,0.40833333,718,1,0.44087859241070126,13.116192,"{""type"":""Point"",""coordinates"":[108.35043457208329,13.83841434117342]}"
00000000000000000489,2271.0,1832.0,627.0,835.0,1271.0,2093.0,0.06649681,0.24435197,719,1,0.6405337737491803,15.861189,"{""type"":""Point"",""coordinates"":[108.33264721798109,14.038106263649887]}"
00000000000000000490,1807.0,1098.0,461.0,761.0,611.0,2956.0,0.45831278,0.6574152,719,1,0.22350454304547118,20.836592,"{""type"":""Point"",""coordinates"":[108.34019201696351,13.87075174201301]}"
00000000000000000530,3423.0,2811.0,878.0,1043.0,1167.0,2205.0,-0.1208134,0.30782917,719,1,0.6997653941602313,2.1245391,"{""type"":""Point"",""coordinates"":[108.32321176015198,14.084730624264719]}"
00000000000000000600,3000.0,1764.0,804.0,1112.0,1162.0,2922.0,0.24711908,0.43095005,719,1,0.34629403550919835,7.335501,"{""type"":""Point"",""coordinates"":[108.38977722067784,14.011695008110326]}"
00000000000000000537,4141.0,3324.5,1101.0,1344.5,1706.5,2704.0,-0.10292776,0.22616483,721,1,0.42434978464857487,2.086021,"{""type"":""Point"",""coordinates"":[108.32941436971734,14.08257241935485]}"
0000000000000000037d,2924.0,1864.0,579.0,883.5,890.5,3127.5,0.25313032,0.55674464,722,1,0.4910616472713427,8.595702,"{""type"":""Point"",""coordinates"":[108.33776626599042,13.871830844467944]}"
0000000000000000045a,3051.0,2032.5,719.0,905.5,1010.5,2628.5,0.12786956,0.44462764,722,1,0.29095104599038313,0.9561461,"{""type"":""Point"",""coordinates"":[108.330221467008,14.083923526974043]}"
00000000000000000509,3551.0,2429.5,821.0,1108.5,1251.0,2931.5,0.09363925,0.40179318,722,1,0.6377124563382779,0.95614034,"{""type"":""Point"",""coordinates"":[108.32968191578054,14.08257241935485]}"
00000000000000000323,2969.0,1846.0,645.5,958.5,1104.0,3000.0,0.23813455,0.4619883,723,1,0.4905342878157305,12.802614,"{""type"":""Point"",""coordinates"":[108.34854837233766,14.069636567198804]}"
00000000000000000333,3259.5,2018.5,635.0,868.0,983.0,3131.5,0.2161165,0.52217764,723,1,0.6269707860866509,6.464861,"{""type"":""Point"",""coordinates"":[108.32806326209813,14.034333864158672]}"
0000000000000000043c,2660.0,1617.0,496.5,738.5,791.0,2710.0,0.25259995,0.5481291,723,1,0.7654640581572176,5.5111833,"{""type"":""Point"",""coordinates"":[108.34585061620032,13.880722291968514]}"
00000000000000000343,3579.0,2867.0,961.0,1278.0,1573.0,2404.0,-0.08783912,0.20895147,724,1,0.0332564580862319,11.9359255,"{""type"":""Point"",""coordinates"":[108.30111691443217,13.87075174201301]}"
0000000000000000049e,3997.5,3151.0,949.0,1230.5,1545.5,2464.0,-0.12235085,0.22908093,724,1,0.6341133310195486,1.3319112,"{""type"":""Point"",""coordinates"":[108.32968191578054,14.084191073037251]}"
0000000000000000059a,4006.0,3174.0,964.5,1216.0,1548.0,2508.0,-0.11721225,0.2366864,724,1,0.7297480267916845,2.939618,"{""type"":""Point"",""coordinates"":[108.32994946184375,14.084191073037251]}"
000000000000000005c7,3851.0,3036.0,895.5,1137.0,1539.5,2397.5,-0.117511734,0.21793243,724,1,0.31057964107196434,1.8543341,"{""type"":""Point"",""coordinates"":[108.32941436971734,14.083923526974043]}"
00000000000000000362,2859.0,1590.0,584.0,851.0,806.0,3074.0,0.3181818,0.5845361,725,1,0.730186154888733,8.439946,"{""type"":""Point"",""coordinates"":[108.37926711949486,14.067215275326781]}"
00000000000000000393,2435.0,1436.5,497.5,790.5,724.5,2689.5,0.30368397,0.5755712,725,1,0.5531223103521338,5.791891,"{""type"":""Point"",""coordinates"":[108.37657382245857,14.076106722827351]}"
00000000000000000476,3813.5,2934.5,970.5,1194.0,1532.5,2508.0,-0.07836472,0.24143052,725,1,0.24384471559544119,2.6623929,"{""type"":""Point"",""coordinates"":[108.32914236455308,14.085537721555392]}"
000000000000000004bc,2839.0,2057.0,493.0,713.0,986.0,1890.0,-0.042310614,0.31432545,725,1,0.09726098717870191,8.084867,"{""type"":""Point"",""coordinates"":[108.2237693475591,14.044304414114176]}"
00000000000000000518,2769.0,1969.0,604.0,841.0,1059.0,2069.0,0.024764735,0.32289,725,1,0.3077073517599188,2.9395673,"{""type"":""Point"",""coordinates"":[108.34342486522725,14.04673016508725]}"
00000000000000000545,2538.0,1573.5,486.0,745.5,753.0,2837.5,0.28655633,0.5805598,725,1,0.7182535890488623,3.0097382,"{""type"":""Point"",""coordinates"":[108.34612262136459,13.880994297132775]}"
0000000000000000054a,2941.0,2260.0,704.0,937.0,1134.0,2317.0,0.012453572,0.3427992,725,1,0.7644764565182981,11.883978,"{""type"":""Point"",""coordinates"":[108.3447715137454,14.064789524353708]}"
0000000000000000055a,3861.5,3025.0,926.0,1228.5,1635.5,2477.5,-0.099500224,0.20471676,725,1,0.7309255281905915,1.3319112,"{""type"":""Point"",""coordinates"":[108.32941436971733,14.084191073037251]}"
000000000000000004be,3733.0,2959.0,856.0,1086.0,1396.5,2430.0,-0.09816293,0.27009016,726,1,0.7325500495368934,2.7802885,"{""type"":""Point"",""coordinates"":[108.32941436971734,14.084730624264719]}"
00000000000000000330,3664.0,2396.0,848.5,1149.5,1306.0,3271.0,0.15440269,0.4293205,728,1,0.4890050882197515,10.438343,"{""type"":""Point"",""coordinates"":[108.31728561485195,13.996065858918]}"
00000000000000000345,4101.0,3106.0,977.0,1289.0,1570.0,2822.0,-0.04790823,0.28506374,728,1,0.49233682996151396,2.9396193,"{""type"":""Point"",""coordinates"":[108.330221467008,14.084998170327925]}"
000000000000000003f7,2724.0,1479.0,633.0,922.0,672.0,3587.0,0.4161074,0.684433,729,1,0.11312778838423443,15.183905,"{""type"":""Point"",""coordinates"":[108.37953912465912,14.067482821389985]}"
000000000000000004c7,2588.5,1793.5,514.5,741.0,809.0,2503.0,0.16513442,0.5114734,729,1,0.3680045194092141,12.74775,"{""type"":""Point"",""coordinates"":[108.3463901674278,13.880722291968516]}"
0000000000000000053a,2351.0,1300.0,579.0,789.0,730.0,2509.0,0.31740615,0.54924357,729,1,0.22399743127332394,7.2050896,"{""type"":""Point"",""coordinates"":[108.29787960706736,13.874524141504223]}"
00000000000000000614,2236.5,1269.0,407.5,659.5,532.5,2832.0,0.38112655,0.68345964,729,1,0.15287903611676623,1.331808,"{""type"":""Point"",""coordinates"":[108.23832385339753,14.049695467287792]}"
000000000000000003db,3101.0,2175.0,877.0,1073.0,978.0,2165.0,-0.0023041475,0.37766466,730,1,0.04849926007258909,3.009247,"{""type"":""Point"",""coordinates"":[108.34962301569155,13.839221438464094]}"
000000000000000005ce,2689.5,1848.0,732.0,891.5,1002.0,2110.5,0.066313,0.35614458,730,1,0.347510005446783,7.9035616,"{""type"":""Point"",""coordinates"":[108.34935546962835,13.839221438464094]}"
000000000000000005e4,3765.5,2818.5,935.5,1160.5,1402.5,2411.5,-0.07782027,0.26455164,731,1,0.7809811591937371,3.3726947,"{""type"":""Point"",""coordinates"":[108.31027590799596,14.137013584116367]}"
