system:index,defo,elevation,rand,slope,treecover2000,.geo
0000000000000000049e,0,1270,0.7351085271782929,26,98,"{""type"":""Point"",""coordinates"":[108.35893361869115,14.350586688172214]}"
00000000000000000638,0,1463,0.07737032114140407,27,98,"{""type"":""Point"",""coordinates"":[108.36432467186476,14.293184680311205]}"
00000000000000000520,0,1666,0.402225204084514,28,98,"{""type"":""Point"",""coordinates"":[108.34869106357138,14.254377123843065]}"
000000000000000003e6,0,766,0.1375185061220472,29,98,"{""type"":""Point"",""coordinates"":[108.43277187303516,14.23173826779472]}"
000000000000000003fd,0,1253,0.6677667069142802,29,98,"{""type"":""Point"",""coordinates"":[108.41794982113349,14.320403033141439]}"
0000000000000000063d,0,1311,0.035942145308260454,29,98,"{""type"":""Point"",""coordinates"":[108.35542876526313,14.21503001614746]}"
00000000000000000058,0,1195,0.18659085402364006,30,98,"{""type"":""Point"",""coordinates"":[108.35462166797247,14.436553697381601]}"
000000000000000000fb,0,1534,0.768790984219547,30,98,"{""type"":""Point"",""coordinates"":[108.40097402342303,14.315011979967824]}"
00000000000000000289,0,1181,0.4972819862505201,30,98,"{""type"":""Point"",""coordinates"":[108.41444942680654,14.362710983936534]}"
000000000000000001e1,0,777,0.365428216664591,31,98,"{""type"":""Point"",""coordinates"":[108.43331142426261,14.29695707980242]}"
0000000000000000052a,0,1282,0.3420178791425572,31,98,"{""type"":""Point"",""coordinates"":[108.36459221792796,14.363790086391466]}"
00000000000000000103,0,1304,0.6807460199750963,33,98,"{""type"":""Point"",""coordinates"":[108.36135936966421,14.356245287409036]}"
0000000000000000058d,0,679,0.7614855319906656,33,98,"{""type"":""Point"",""coordinates"":[108.50634704041703,14.20532701225516]}"
0000000000000000017b,0,960,0.27803295580711285,34,98,"{""type"":""Point"",""coordinates"":[108.42253377701645,14.301808581748569]}"
000000000000000001e7,0,1096,0.16569790733503353,35,98,"{""type"":""Point"",""coordinates"":[108.46996523492194,14.138761551729322]}"
000000000000000004d0,0,1133,0.573898201206248,35,98,"{""type"":""Point"",""coordinates"":[108.38291912325764,14.383196094176062]}"
0000000000000000017d,0,1073,0.2815876464259034,37,98,"{""type"":""Point"",""coordinates"":[108.51146608842637,14.08028490051443]}"
00000000000000000235,0,972,0.6672957595822478,37,98,"{""type"":""Point"",""coordinates"":[108.34276491827136,14.45299440296565]}"
00000000000000000634,0,1399,0.7575403108321823,38,98,"{""type"":""Point"",""coordinates"":[108.36324556940984,14.305308976075525]}"
00000000000000000603,0,1111,0.4433415622920086,39,98,"{""type"":""Point"",""coordinates"":[108.38777062520377,14.181341507688677]}"
000000000000000002b2,0,1421,0.01566574734631454,40,98,"{""type"":""Point"",""coordinates"":[108.36081981843675,14.37106733931069]}"
000000000000000005ca,0,726,0.5983297001713538,1,100,"{""type"":""Point"",""coordinates"":[108.51308474210876,14.277283525954617]}"
00000000000000000031,0,789,0.5085333965428428,4,100,"{""type"":""Point"",""coordinates"":[108.56320949705055,14.31663063365022]}"
0000000000000000055b,0,686,0.27902119792030755,4,100,"{""type"":""Point"",""coordinates"":[108.64567611193297,14.19724266204526]}"
00000000000000000104,0,737,0.1599882225101451,5,100,"{""type"":""Point"",""coordinates"":[108.5025746409258,14.321482135596373]}"
000000000000000001a4,0,705,0.23389212016849747,5,100,"{""type"":""Point"",""coordinates"":[108.54138219739394,14.28752608107438]}"
00000000000000000202,0,1109,0.18180981503610694,5,100,"{""type"":""Point"",""coordinates"":[108.42630617650767,14.438979448354669]}"
0000000000000000021e,0,729,0.631729246789689,6,100,"{""type"":""Point"",""coordinates"":[108.5306000910467,14.258417069397487]}"
00000000000000000016,0,759,0.20168495499423,8,100,"{""type"":""Point"",""coordinates"":[108.33764141116094,14.444098496364028]}"
000000000000000003c8,0,712,0.5498347128355985,8,100,"{""type"":""Point"",""coordinates"":[108.41444942680656,14.210985611491987]}"
00000000000000000619,0,618,0.18377316335999527,8,100,"{""type"":""Point"",""coordinates"":[108.59797264886322,14.236322223677663]}"
0000000000000000000c,0,733,0.595475901287922,9,100,"{""type"":""Point"",""coordinates"":[108.4117516706692,14.218802415638674]}"
000000000000000002e9,0,873,0.17205422146254945,9,100,"{""type"":""Point"",""coordinates"":[108.54919454243958,14.435474594926662]}"
0000000000000000036d,0,656,0.11433441434966785,9,100,"{""type"":""Point"",""coordinates"":[108.47454473170384,14.147117907103476]}"
000000000000000005b0,0,687,0.25657767976848256,9,100,"{""type"":""Point"",""coordinates"":[108.56778899383244,14.23173826779472]}"
000000000000000005be,0,718,0.5832300587572156,10,100,"{""type"":""Point"",""coordinates"":[108.55377849832252,14.24467411995077]}"
00000000000000000442,0,615,0.10966598899419289,11,100,"{""type"":""Point"",""coordinates"":[108.5580904490412,14.216376664665601]}"
00000000000000000185,0,906,0.6248370550571577,12,100,"{""type"":""Point"",""coordinates"":[108.5386844412566,14.37403264151123]}"
000000000000000004b6,0,732,0.7166552332861561,13,100,"{""type"":""Point"",""coordinates"":[108.50014888995273,14.243595017495833]}"
00000000000000000502,0,830,0.14335267229252713,14,100,"{""type"":""Point"",""coordinates"":[108.57183339848791,14.295877977347482]}"
00000000000000000569,0,753,0.6280544715699231,14,100,"{""type"":""Point"",""coordinates"":[108.54622924023903,14.295070880056812]}"
000000000000000000ff,0,642,0.45575737016674234,16,100,"{""type"":""Point"",""coordinates"":[108.56536324285938,14.220421069321075]}"
000000000000000000e9,0,915,0.33216639201664133,21,100,"{""type"":""Point"",""coordinates"":[108.35623586255382,14.47644035630467]}"
000000000000000001ed,0,761,0.335979381099752,21,100,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.127983904483143]}"
000000000000000001b3,0,839,0.02485563454019679,23,100,"{""type"":""Point"",""coordinates"":[108.49637649046151,14.071388993912803]}"
00000000000000000574,0,655,0.11122098952885884,23,100,"{""type"":""Point"",""coordinates"":[108.45864357734725,14.358131487154644]}"
000000000000000005e7,0,623,0.3936929737635899,27,100,"{""type"":""Point"",""coordinates"":[108.59878420525496,14.21179716788371]}"
0000000000000000061b,0,1028,0.7865985036488155,28,100,"{""type"":""Point"",""coordinates"":[108.4950253828423,14.478866107277744]}"
0000000000000000000f,0,887,0.3030323463122242,29,100,"{""type"":""Point"",""coordinates"":[108.47508428293129,14.245213671178234]}"
00000000000000000328,0,666,0.4527931710738555,30,100,"{""type"":""Point"",""coordinates"":[108.50742614287194,14.289140275655729]}"
000000000000000000bd,0,817,0.43448944569725645,31,100,"{""type"":""Point"",""coordinates"":[108.4295390247714,14.271624926717793]}"
00000000000000000125,0,658,0.5069958309613114,31,100,"{""type"":""Point"",""coordinates"":[108.43466253188181,14.25060472435185]}"
000000000000000004fc,0,791,0.1629800525958035,31,100,"{""type"":""Point"",""coordinates"":[108.574259149461,14.29048692417387]}"
000000000000000009ec,1,688,0.04850631076291423,0,43,"{""type"":""Point"",""coordinates"":[108.54784789392144,14.28779362713759]}"
00000000000000000b47,1,521,0.20038427135766035,1,93,"{""type"":""Point"",""coordinates"":[108.51766423889066,14.184578815053477]}"
00000000000000000c4d,1,945,0.15900018071891064,1,63,"{""type"":""Point"",""coordinates"":[108.49772313897964,14.360017686900251]}"
00000000000000000899,1,845,0.7893552894603435,2,70,"{""type"":""Point"",""coordinates"":[108.56698189654178,14.372413987828832]}"
00000000000000000a66,1,619,0.7094813697640884,2,63,"{""type"":""Point"",""coordinates"":[108.66319146087092,14.144692156130404]}"
00000000000000000aaf,1,727,0.428081960191254,2,43,"{""type"":""Point"",""coordinates"":[108.47077233221263,14.266233873544179]}"
00000000000000000b46,1,546,0.5193052283803841,2,31,"{""type"":""Point"",""coordinates"":[108.51712468766318,14.144959702193612]}"
00000000000000000b94,1,555,0.6570615546774203,2,61,"{""type"":""Point"",""coordinates"":[108.51415938546266,14.185653458407355]}"
0000000000000000067f,1,535,0.035317428196485534,3,40,"{""type"":""Point"",""coordinates"":[108.5306000910467,14.140112659348516]}"
000000000000000008b0,1,541,0.6288129045367069,3,67,"{""type"":""Point"",""coordinates"":[108.50823324016262,14.145771258585338]}"
0000000000000000092a,1,1115,0.523793937164764,3,37,"{""type"":""Point"",""coordinates"":[108.37752807008401,14.476707902367876]}"
00000000000000000943,1,898,0.36676429053855286,3,60,"{""type"":""Point"",""coordinates"":[108.51173809359062,14.402869648023866]}"
0000000000000000099f,1,524,0.47998447020192625,3,67,"{""type"":""Point"",""coordinates"":[108.52736724278296,14.20371281767381]}"
000000000000000009ee,1,995,0.028397767024867515,3,64,"{""type"":""Point"",""coordinates"":[108.43924202866371,14.389122239476096]}"
00000000000000000aac,1,775,0.5350151243970768,3,69,"{""type"":""Point"",""coordinates"":[108.45352452933788,14.206673660773301]}"
00000000000000000b19,1,523,0.02483311656131504,3,69,"{""type"":""Point"",""coordinates"":[108.52628814032803,14.199128861790868]}"
00000000000000000850,1,1080,0.17113543601641334,4,66,"{""type"":""Point"",""coordinates"":[108.39935536974065,14.420117450898594]}"
0000000000000000088c,1,765,0.679565260409363,4,41,"{""type"":""Point"",""coordinates"":[108.45460363179284,14.212336719111175]}"
000000000000000008aa,1,583,0.36963717493998904,4,48,"{""type"":""Point"",""coordinates"":[108.57614534920661,14.11747380330017]}"
000000000000000008c0,1,952,0.4569185771280443,4,64,"{""type"":""Point"",""coordinates"":[108.50526793796209,14.36675538859201]}"
000000000000000008e0,1,727,0.5505883043575042,4,50,"{""type"":""Point"",""coordinates"":[108.47885668242252,14.248718524606241]}"
00000000000000000906,1,1024,0.6579894382459884,4,77,"{""type"":""Point"",""coordinates"":[108.43304387819941,14.400711443113998]}"
00000000000000000914,1,714,0.7644813522949647,4,53,"{""type"":""Point"",""coordinates"":[108.57722445166154,14.293724231538672]}"
00000000000000000963,1,505,0.5369346556413087,4,41,"{""type"":""Point"",""coordinates"":[108.54164974345716,14.15762800828645]}"
00000000000000000a05,1,555,0.3554824848264806,4,48,"{""type"":""Point"",""coordinates"":[108.51443139062691,14.185925463571618]}"
00000000000000000a9f,1,821,0.549827473213221,4,53,"{""type"":""Point"",""coordinates"":[108.32713130997797,14.397746140913458]}"
00000000000000000bc0,1,702,0.03667354443890891,4,53,"{""type"":""Point"",""coordinates"":[108.48236153585052,14.254644669906272]}"
00000000000000000854,1,868,0.2546605266655342,5,67,"{""type"":""Point"",""coordinates"":[108.53571913905607,14.380770343202988]}"
0000000000000000096d,1,672,0.13822064400294842,5,84,"{""type"":""Point"",""coordinates"":[108.42468752282525,14.222846820294148]}"
000000000000000009ff,1,653,0.7272843350000722,5,57,"{""type"":""Point"",""coordinates"":[108.4373558289181,14.284560778873843]}"
00000000000000000a9a,1,890,0.5464900014744806,5,63,"{""type"":""Point"",""coordinates"":[108.32767086120545,14.326601183605728]}"
00000000000000000b7e,1,961,0.23031175878464683,5,31,"{""type"":""Point"",""coordinates"":[108.47616338538623,14.40259764285961]}"
00000000000000000bb5,1,514,0.44028678785014963,5,37,"{""type"":""Point"",""coordinates"":[108.57183339848791,14.118280900590841]}"
00000000000000000bd7,1,613,0.0017680113659777064,5,42,"{""type"":""Point"",""coordinates"":[108.45029168107415,14.286174973455186]}"
00000000000000000c43,1,854,0.03029106426181505,5,57,"{""type"":""Point"",""coordinates"":[108.4767029366137,14.343041889189784]}"
0000000000000000068a,1,720,0.6478900524714715,6,57,"{""type"":""Point"",""coordinates"":[108.51631759037251,14.278090623245289]}"
000000000000000006b5,1,970,0.35270848427846213,6,40,"{""type"":""Point"",""coordinates"":[108.48451528165936,14.493955705242605]}"
000000000000000008ef,1,726,0.3811955959286001,6,61,"{""type"":""Point"",""coordinates"":[108.52548104303735,14.286714524682653]}"
0000000000000000093d,1,1019,0.5595706557786305,6,66,"{""type"":""Point"",""coordinates"":[108.40501396897746,14.412568192815112]}"
000000000000000009f5,1,787,0.06386878915910477,6,63,"{""type"":""Point"",""coordinates"":[108.45433162662856,14.201287066700742]}"
00000000000000000a5f,1,667,0.36903054830797977,6,67,"{""type"":""Point"",""coordinates"":[108.520361995028,14.237936418259011]}"
00000000000000000adc,1,1117,0.6464086326180406,6,60,"{""type"":""Point"",""coordinates"":[108.38264711809337,14.481559404314025]}"
00000000000000000b01,1,630,0.4138188166471046,6,70,"{""type"":""Point"",""coordinates"":[108.48586638927854,14.187811663317225]}"
00000000000000000b1a,1,801,0.40901312887489705,6,66,"{""type"":""Point"",""coordinates"":[108.44517263306479,14.242520374141952]}"
000000000000000006b2,1,853,0.7538366890555024,7,53,"{""type"":""Point"",""coordinates"":[108.53895644642087,14.345735186226067]}"
00000000000000000757,1,1022,0.1931889790401995,7,34,"{""type"":""Point"",""coordinates"":[108.42549907921698,14.450568651992576]}"
00000000000000000767,1,530,0.36450044889940414,7,53,"{""type"":""Point"",""coordinates"":[108.5764128952698,14.15897465680459]}"
0000000000000000080b,1,1032,0.4898810582556832,7,31,"{""type"":""Point"",""coordinates"":[108.44894503255601,14.420117450898594]}"
000000000000000008fc,1,520,0.4783644806122511,7,40,"{""type"":""Point"",""coordinates"":[108.53787734396593,14.203173266446344]}"
00000000000000000972,1,519,0.3429992180128316,7,64,"{""type"":""Point"",""coordinates"":[108.51254519088131,14.217188221057327]}"
00000000000000000a63,1,1141,0.3165707953277145,7,66,"{""type"":""Point"",""coordinates"":[108.42064757727083,14.498539661125548]}"
00000000000000000a6a,1,756,0.5669913405844608,7,88,"{""type"":""Point"",""coordinates"":[108.50607503525276,14.332799334070017]}"
00000000000000000a9d,1,634,0.11766840561485359,7,37,"{""type"":""Point"",""coordinates"":[108.43950957472693,14.252218918933197]}"
00000000000000000aa2,1,609,0.24455206427303,7,66,"{""type"":""Point"",""coordinates"":[108.4419353257,14.284560778873843]}"
00000000000000000b5b,1,845,0.6160769687922298,7,67,"{""type"":""Point"",""coordinates"":[108.32928951488783,14.361636340582653]}"
00000000000000000c08,1,941,0.3185210067273083,7,63,"{""type"":""Point"",""coordinates"":[108.44624727641866,14.373760636346972]}"
00000000000000000658,1,745,0.4313493167949132,8,77,"{""type"":""Point"",""coordinates"":[108.42576662528019,14.202901261282085]}"
00000000000000000727,1,472,0.32891806750216923,8,31,"{""type"":""Point"",""coordinates"":[108.61495290567474,14.014526537279265]}"
00000000000000000748,1,695,0.7269646294897127,8,77,"{""type"":""Point"",""coordinates"":[108.47535628809557,14.177029556969993]}"
000000000000000007ba,1,606,0.6532706779985215,8,70,"{""type"":""Point"",""coordinates"":[108.44139577447253,14.266773424771644]}"
00000000000000000872,1,663,0.26148435867818043,8,88,"{""type"":""Point"",""coordinates"":[108.48290108707799,14.22122816661175]}"
00000000000000000910,1,829,0.785455262938625,8,60,"{""type"":""Point"",""coordinates"":[108.5025746409258,14.35355199037275]}"
00000000000000000994,1,530,0.004235245326019266,8,66,"{""type"":""Point"",""coordinates"":[108.51712468766318,14.179994859170534]}"
00000000000000000a22,1,1129,0.11298274499672523,8,63,"{""type"":""Point"",""coordinates"":[108.41498897803402,14.513629259090408]}"
00000000000000000a3e,1,605,0.13476104133772948,8,50,"{""type"":""Point"",""coordinates"":[108.48721303779668,14.16651945578702]}"
00000000000000000b16,1,934,0.2097585960341296,8,63,"{""type"":""Point"",""coordinates"":[108.49367873432418,14.35759193592718]}"
00000000000000000b1f,1,610,0.5755499389713918,8,33,"{""type"":""Point"",""coordinates"":[108.44651928158292,14.281863022736507]}"
00000000000000000b43,1,781,0.20598224423412792,8,53,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.23955507194141]}"
00000000000000000b7a,1,666,0.600500544760435,8,43,"{""type"":""Point"",""coordinates"":[108.4389744826005,14.261921922825497]}"
00000000000000000bef,1,651,0.6744230090131317,8,39,"{""type"":""Point"",""coordinates"":[108.57911065140713,14.25680287481614]}"
00000000000000000c64,1,613,0.3144398950154834,8,37,"{""type"":""Point"",""coordinates"":[108.4470588328104,14.28240257396397]}"
00000000000000000c71,1,849,0.7022116795266204,8,60,"{""type"":""Point"",""coordinates"":[108.56698189654178,14.361364335418392]}"
000000000000000006bc,1,755,0.20012398636086348,9,73,"{""type"":""Point"",""coordinates"":[108.50122353330661,14.10480549720733]}"
