system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
00000000000000000a7d_0,1,KBang,541,1,1,0,14.195356462299653,108.50688659164447,1,2019,540,1.3322474,2927.8332602009177,2497.137565198986,0.2371226354834577,3,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b52_0,1,KBang,748,1,0,1,14.284560778873843,108.62249770465718,1,2016,751,5.004209,2920.2753743231297,2494.9070353260336,0.13745706917608447,3,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f4_0,1,KBang,706,1,1,0,14.26003572307989,108.6039032532643,1,2021,706,6.731608,2920.2753743231297,2494.9070353260336,0.2867230015246829,4,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd6_0,1,KBang,883,1,0,0,14.347888932034882,108.4944902907159,0,0,880,3.825799,3410.552547223866,2766.438409104254,0.009031805464210674,5,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c03_0,1,KBang,1195,1,0,1,14.508510211081054,108.39288967321313,1,2017,1195,4.725048,3205.2258018553257,2562.2362008570512,0.09129472177602771,5,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fb_0,1,KBang,756,1,0,0,14.286446978619448,108.62223015859396,0,0,759,6.5341277,2920.2753743231297,2494.9070353260336,0.5100111348838199,6,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd8_0,1,KBang,732,1,0,1,14.181881058916142,108.46861858640382,1,2017,732,5.8641057,3179.5106303691864,2674.3027243573615,0.49113948613418745,6,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c4_0,1,KBang,1137,1,0,1,14.489376208460714,108.41687517777962,1,2017,1140,13.12306,3082.7387473136187,2420.537351960532,0.5156774600321279,7,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092d_0,1,KBang,1106,1,0,1,14.510128864763454,108.44570772519121,1,2018,1108,14.664433,2982.197799295187,2381.099704130859,0.2680589364149816,7,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b12_0,1,KBang,774,1,0,1,14.232817370249654,108.45055922713735,1,2008,771,7.3397694,3116.021737858653,2587.275775269555,0.5798818682205527,7,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be7_0,1,KBang,691,1,0,0,14.225272571267224,108.57883864624287,0,0,691,6.464861,2988.904823511839,2527.354326276477,0.26747441039845754,7,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000789_0,1,KBang,1155,1,0,0,14.491262408206323,108.39261766804887,0,0,1155,8.015404,3139.124945908785,2478.474790363861,0.3728495602852203,8,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009eb_0,1,KBang,706,1,1,0,14.20398036373702,108.51146608842637,1,2019,711,7.6174836,3132.6109425723553,2663.5936415282367,0.0873270916982064,8,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a36_0,1,KBang,729,1,0,1,14.210985611491983,108.50796123499835,1,2018,734,9.293762,3132.6109425723553,2663.5936415282367,0.7954989443788084,8,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c14_0,1,KBang,688,1,0,1,14.19724266204526,108.51631759037252,1,2012,689,3.7047918,2927.8332602009177,2497.137565198986,0.6087745388114246,8,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae_0,1,KBang,775,1,1,0,14.311507126539812,108.57075429603299,1,2019,773,3.9920514,3139.498244166374,2607.9216171444064,0.5062294359496914,9,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089d_0,1,KBang,977,1,1,0,14.188618760607898,108.45244542688296,1,2022,980,11.408564,3179.5106303691864,2674.3027243573615,0.010997649620814731,9,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b04_0,1,KBang,839,1,0,1,14.195628467463917,108.46403463052086,1,2017,846,17.687653,3179.5106303691864,2674.3027243573615,0.012834761494631697,9,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b68_0,1,KBang,803,1,0,1,14.324982529923327,108.48748058385989,1,2017,812,15.199851,3410.552547223866,2766.438409104254,0.5966681409707814,9,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bb6_0,1,KBang,704,1,0,1,14.242248368977695,108.55296694193078,1,2011,709,8.642252,2988.904823511839,2527.354326276477,0.7337152575666643,9,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000784_0,1,KBang,870,1,1,0,14.416073046243119,108.5545855956132,1,2022,870,14.503162,3010.9200901687145,2435.0759028388934,0.7936929954715235,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a9_0,1,KBang,755,1,0,1,14.333338885297481,108.58881365529945,1,2018,750,11.3550825,3139.498244166374,2607.9216171444064,0.6680103412063297,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007df_0,1,KBang,757,1,0,0,14.306927629757924,108.58908120136265,0,0,763,15.86411,3139.498244166374,2607.9216171444064,0.40721090509398783,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000802_0,1,KBang,1045,1,1,0,14.451915300510718,108.44921257861921,1,2022,1045,9.53461,3082.7387473136187,2420.537351960532,0.07869205945015023,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087b_0,1,KBang,746,1,0,1,14.25249092409746,108.52305529206429,1,2016,746,10.449756,3283.608837634325,2704.4453318488963,0.27325009743780304,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000982_0,1,KBang,1039,1,0,1,14.495034807697541,108.47427718564062,1,2016,1032,15.627695,3062.020653218031,2418.2485376937757,0.5998844939019315,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a13_0,1,KBang,688,1,1,0,14.201287066700738,108.51469893669012,1,2020,697,12.540744,3132.6109425723553,2663.5936415282367,0.6061983595378025,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa9_0,1,KBang,780,1,0,1,14.14064775147493,108.46376708445766,1,2017,764,25.476814,3364.3139811381698,2879.1407314955827,0.49057326059681405,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b9b_0,1,KBang,1021,1,0,1,14.408256242096424,108.44570772519121,1,2016,1021,12.902729,3056.5912619680166,2430.7695342178336,0.5699215818922524,10,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067d_0,1,KBang,728,1,1,0,14.213143816401852,108.42765282502579,1,2021,721,16.821104,3484.5955844521523,2837.824403122823,0.5529905325428607,11,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a6_0,1,KBang,1013,1,0,0,14.462425401693691,108.46753948394887,0,0,1013,11.228117,3062.020653218031,2418.2485376937757,0.5939480599725756,11,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000852_0,1,KBang,953,1,0,1,14.38211699172113,108.40178112071371,1,2017,953,11.150498,3307.1987401247025,2646.067406310553,0.7853002806231824,11,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000867_0,1,KBang,1107,1,0,1,14.504737811589836,108.44058867718184,1,2010,1115,18.676983,2982.197799295187,2381.099704130859,0.6969709611102024,11,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a55_0,1,KBang,661,1,0,1,14.222574815129887,108.58638790432636,1,2016,660,13.378221,2988.904823511839,2527.354326276477,0.15840348036903873,11,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c63_0,1,KBang,638,1,0,0,14.196703110817795,108.4947578367791,0,0,632,11.853053,3179.5106303691864,2674.3027243573615,0.12288669887969605,11,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fa_0,1,KBang,835,1,0,0,14.389661790703556,108.62492345563025,0,0,840,9.301575,2952.925736054778,2405.8077794335663,0.18965255372498568,12,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a44_0,1,KBang,650,1,0,1,14.23982261800462,108.48882723237801,0,2016,662,11.547975,3116.021737858653,2587.275775269555,0.6758700197141716,12,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9c_0,1,KBang,712,1,0,1,14.205599017419416,108.4160636213879,1,2016,704,7.062604,3484.5955844521523,2837.824403122823,0.12468150372231768,12,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4c_0,1,KBang,1160,1,0,0,14.478326556050273,108.39477587295875,0,0,1160,12.462571,3139.124945908785,2478.474790363861,0.7880212739841842,12,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000917_0,1,KBang,781,1,1,0,14.185925463571618,108.4931391830967,1,2022,789,16.470528,3179.5106303691864,2674.3027243573615,0.6589010190759218,13,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000976_0,1,KBang,609,1,0,1,14.307734727048599,108.48829214025162,1,2017,620,17.61012,3410.552547223866,2766.438409104254,0.023728985735911645,13,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000baa_0,1,KBang,841,1,0,1,14.220421069321075,108.44975212984667,1,2012,841,12.541724,3484.5955844521523,2837.824403122823,0.4848630947563043,13,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000887_0,1,KBang,701,1,0,0,14.367022934655214,108.45406408056536,0,0,704,20.62799,3174.5908024162054,2515.3602785260928,0.7100524090710018,14,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab7_0,1,KBang,1169,1,0,0,14.503926255198106,108.39100347346752,0,0,1174,23.672047,3205.2258018553257,2562.2362008570512,0.7578646372302142,14,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7d_0,1,KBang,863,1,0,1,14.309620926794205,108.4295390247714,1,2016,863,13.764314,3878.7206017300487,3091.2550926978347,0.7339512359417645,14,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095d_0,1,KBang,889,1,0,1,14.141459307866656,108.45298497811042,1,2018,884,11.150165,3364.3139811381698,2879.1407314955827,0.10800099086609427,15,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b72_0,1,KBang,762,1,1,0,14.278090623245289,108.61872530516597,1,2022,765,13.899381,2920.2753743231297,2494.9070353260336,0.7352554614762906,15,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bb8_0,1,KBang,1115,1,0,1,14.424429401617274,108.39073146830326,1,2014,1124,14.103202,3230.138293027878,2568.9875608114658,0.538469398008827,15,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c30_0,1,KBang,803,1,0,1,14.21368336762932,108.43035058116314,1,2016,800,19.995478,3484.5955844521523,2837.824403122823,0.7903760528876205,15,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f8_0,1,KBang,1153,1,1,0,14.502851611844232,108.4295390247714,1,2023,1148,11.187801,2982.197799295187,2381.099704130859,0.2191953294284118,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e0_0,1,KBang,911,1,0,0,14.452187305674979,108.54111019222968,0,0,911,15.888764,3223.115180581808,2551.5795426868085,0.5495476258813047,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000920_0,1,KBang,857,1,0,1,14.415265948952447,108.60039839983628,1,2017,857,15.727009,3179.367648512125,2581.221545913855,0.48595234770110907,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000923_0,1,KBang,757,1,0,1,14.255184221133735,108.4616088795478,1,2014,764,7.6655707,3299.3934005498886,2718.926994363391,0.7255073189455219,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad6_0,1,KBang,786,1,1,0,14.232817370249654,108.45271743204721,1,2019,774,7.905305,3116.021737858653,2587.275775269555,0.1740357428825131,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af7_0,1,KBang,913,1,0,0,14.38966179070356,108.42064757727083,0,0,913,16.345919,3307.1987401247025,2646.067406310553,0.3670701218422061,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b3e_0,1,KBang,794,1,1,0,14.216648669829862,108.45029168107415,1,2019,794,15.937529,3116.021737858653,2587.275775269555,0.2440346547642307,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b4f_0,1,KBang,927,1,0,1,14.198321764500196,108.44624727641866,1,2018,927,15.5203,3298.5777985565364,2757.9068181550247,0.5914954493483571,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7f_0,1,KBang,1076,1,0,1,14.198861315727664,108.44139577447253,1,2017,1076,15.871793,3298.5777985565364,2757.9068181550247,0.1779071268086292,16,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ea_0,1,KBang,770,1,1,0,14.22122816661175,108.45945513373897,1,2022,761,11.608077,3116.021737858653,2587.275775269555,0.39295602752618286,17,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c_0,1,KBang,885,1,0,1,14.351665790627143,108.51631759037252,1,2017,889,17.774761,3057.4028005301952,2452.323266195249,0.6772037838042602,17,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c8_0,1,KBang,771,1,0,1,14.31070002924914,108.58342260212584,1,2016,771,17.190874,3139.498244166374,2607.9216171444064,0.10458118149657947,17,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093c_0,1,KBang,1029,1,0,1,14.444098496364028,108.45433162662856,1,2017,1036,10.942009,3026.558855623007,2396.239654855617,0.3652762641368892,17,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a43_0,1,KBang,1008,1,0,0,14.407449144805756,108.44436107667306,0,0,1003,11.150534,3056.5912619680166,2430.7695342178336,0.6261042276330656,17,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a98_0,1,KBang,989,1,0,0,14.19427735984472,108.45055922713735,0,0,985,22.408493,3179.5106303691864,2674.3027243573615,0.5999470369893564,17,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000702_0,1,KBang,769,1,0,1,14.224461014875498,108.43196477574448,1,2017,765,16.926828,3484.5955844521523,2837.824403122823,0.1826944731752782,18,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c4_0,1,KBang,908,1,0,1,14.19481691107219,108.46160887954778,1,2016,885,29.032051,3179.5106303691864,2674.3027243573615,0.2317910797011855,19,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000828_0,1,KBang,921,1,1,0,14.37106733931069,108.32335891048676,1,2019,921,18.963737,3714.876072347164,2911.4369120395304,0.5155273876813832,19,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a5b_0,1,KBang,819,1,0,1,14.141998859094125,108.45541072908351,1,2018,810,21.868294,3364.3139811381698,2879.1407314955827,0.31112523110663326,19,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089f_0,1,KBang,921,1,0,0,14.412840197979369,108.5306000910467,0,0,915,20.41847,3022.832878291607,2439.8191594331984,0.22543630388508884,20,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a62_0,1,KBang,1021,1,0,1,14.196703110817795,108.44813347616429,1,2017,1011,17.11991,3298.5777985565364,2757.9068181550247,0.43097674643016115,20,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aab_0,1,KBang,651,1,0,1,14.218262864411209,108.61603200812968,1,2016,652,22.032898,2921.3837886452675,2499.82747799868,0.34708108150906314,20,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000afa_0,1,KBang,677,1,0,0,14.228233414366706,108.49718358775219,0,0,686,11.332009,3116.021737858653,2587.275775269555,0.06373626603997862,20,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b31_0,1,KBang,1014,1,0,1,14.38049833803873,108.40555352020492,1,2016,1014,20.092615,3307.1987401247025,2646.067406310553,0.34001036827849684,20,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c8_0,1,KBang,737,1,0,1,14.275936877436479,108.43169722968126,1,2018,742,29.030664,3954.77065885067,3193.707802749039,0.7715939673405257,21,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c7_0,1,KBang,776,1,0,1,14.219881518093606,108.43115767845381,1,2016,776,22.840328,3484.5955844521523,2837.824403122823,0.10785248450077034,23,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aeb_0,1,KBang,1029,1,1,0,14.397746140913455,108.40555352020492,1,2019,1029,22.81306,3307.1987401247025,2646.067406310553,0.3293248537172737,23,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e2_0,1,KBang,1028,1,0,0,14.35139378546289,108.31985405705875,0,0,1028,23.670027,3714.876072347164,2911.4369120395304,0.18177477749037585,24,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091a_0,1,KBang,835,1,1,0,14.142805956384798,108.4667323866582,1,2020,819,24.90039,3364.3139811381698,2879.1407314955827,0.73982268559424,24,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bcc_0,1,KBang,1013,1,0,0,14.408795793323893,108.42684572773511,0,0,1028,21.579199,3056.5912619680166,2430.7695342178336,0.698576317850936,24,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000938_0,1,KBang,1169,1,0,0,14.501232958161832,108.41283077312416,0,0,1175,20.860159,2982.197799295187,2381.099704130859,0.17175109019232038,25,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c5_0,1,KBang,840,1,1,0,14.241441271687018,108.47211898073077,1,2019,829,9.52511,3116.021737858653,2587.275775269555,0.29435578156289055,25,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f3_0,1,KBang,1029,1,0,0,14.35139378546289,108.32012606222301,0,0,1029,25.08457,3714.876072347164,2911.4369120395304,0.749888063589364,25,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081e_0,1,KBang,890,1,0,0,14.283481676418907,108.42226177185218,0,0,890,26.026442,3954.77065885067,3193.707802749039,0.5183319842965489,26,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000931_0,1,KBang,938,1,0,1,14.34384898648046,108.53410494447472,1,2012,954,23.212523,3361.179399266839,2766.2203726602984,0.537006299591311,27,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4c_0,1,KBang,1033,1,1,0,14.29830372832056,108.32443801294168,1,2019,1033,27.043518,3418.0222388617694,2701.695657495224,0.43081202783940775,27,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af8_0,1,KBang,852,1,0,1,14.195356462299653,108.46376708445767,1,2017,861,31.69397,3179.5106303691864,2674.3027243573615,0.37084766416087456,27,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000960_0,1,KBang,760,1,1,0,14.247906968214519,108.44274688209173,1,2024,742,26.627274,3484.5955844521523,2837.824403122823,0.31029083708459215,29,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c58_0,1,KBang,702,1,0,1,14.260575274307355,108.45244542688296,1,2016,697,32.81839,3299.3934005498886,2718.926994363391,0.04195958331208027,30,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086a_0,1,KBang,1076,1,0,1,14.36810203711015,108.4195684748159,1,2017,1068,30.393236,3307.1987401247025,2646.067406310553,0.12864894130975535,33,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bf0_0,1,KBang,846,1,1,0,14.209910968138102,108.44867302739175,1,2019,846,34.28341,3484.5955844521523,2837.824403122823,0.5082641404338001,34,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a80_0,1,KBang,840,1,0,0,14.36864158833762,108.44651928158292,0,0,869,35.330593,3307.1987401247025,2646.067406310553,0.2863569168582413,36,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000752_0,1,KBang,1060,1,0,1,14.4268506934893,108.42361287947138,1,2017,1060,2.0866902,3056.5912619680166,2430.7695342178336,0.14500549879837366,2,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a52_0,1,KBang,754,1,0,1,14.332531788006808,108.50850078622584,1,2014,754,0.0,3361.179399266839,2766.2203726602984,0.6129679339215028,2,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f3_0,1,KBang,742,1,0,1,14.24548121724144,108.53518404692966,1,2016,744,6.237021,3132.6109425723553,2663.5936415282367,0.1737044087940054,6,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000952_0,1,KBang,760,1,0,0,14.3387299384711,108.50041643601593,0,0,759,3.414868,3361.179399266839,2766.2203726602984,0.15257319395249958,6,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000788_0,1,KBang,1061,1,0,0,14.376725938547512,108.42172667972578,0,0,1057,9.38567,3307.1987401247025,2646.067406310553,0.39274204445270156,8,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007be_0,1,KBang,911,1,0,1,14.352200882753557,108.51119854236318,1,2016,911,10.454256,3057.4028005301952,2452.323266195249,0.17067312463416862,10,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba6_0,1,KBang,730,1,0,1,14.19293071132658,108.47427718564062,1,2017,730,11.020489,3179.5106303691864,2674.3027243573615,0.17438932863146916,11,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a5e_0,1,KBang,625,1,0,0,14.285635422227722,108.48882723237801,0,0,630,8.012839,3299.3934005498886,2718.926994363391,0.3835711372215461,12,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000697_0,1,KBang,1217,1,0,0,14.531149067129395,108.43088567328955,0,0,1214,11.230071,2982.197799295187,2381.099704130859,0.7327528579332693,13,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000991_0,1,KBang,948,1,1,0,14.392359546840893,108.40851882240547,1,2022,951,5.317042,3307.1987401247025,2646.067406310553,0.506522646658162,13,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075d_0,1,KBang,735,1,1,0,14.319595935850762,108.448945032556,1,2020,735,13.919048,3878.7206017300487,3091.2550926978347,0.56930465004244,14,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079c_0,1,KBang,761,1,0,1,14.234164018767792,108.45433162662857,1,2010,754,17.423965,3116.021737858653,2587.275775269555,0.3935082095107896,16,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000704_0,1,KBang,1146,1,0,1,14.496653461379937,108.39423632173127,1,2016,1146,16.772642,3139.124945908785,2478.474790363861,0.030531734894798213,17,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000922_0,1,KBang,724,1,1,0,14.365948291301335,108.45271743204722,1,2022,736,22.956667,3174.5908024162054,2515.3602785260928,0.3200184216487355,17,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4d_0,1,KBang,1011,1,0,1,14.196975115982058,108.44840548132855,1,2017,1002,13.771831,3298.5777985565364,2757.9068181550247,0.30248382019740916,17,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b10_0,1,KBang,1171,1,0,0,14.50096541209862,108.3802213671203,0,0,1176,9.252697,3205.2258018553257,2562.2362008570512,0.5297801234354894,17,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ee_0,1,KBang,612,1,0,1,14.250332719187591,108.51146608842637,1,2016,611,5.3153176,3283.608837634325,2704.4453318488963,0.4071149629844917,19,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095f_0,1,KBang,983,1,0,0,14.37888414345738,108.31850740854061,0,0,974,15.756135,3714.876072347164,2911.4369120395304,0.5009501106550077,24,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4e_0,1,KBang,735,1,0,1,14.365408740073867,108.45244542688296,1,2017,749,21.853065,3174.5908024162054,2515.3602785260928,0.7230708260983107,25,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bbc_0,1,KBang,910,1,0,1,14.220421069321077,108.44166777963679,1,2017,910,25.050068,3484.5955844521523,2837.824403122823,0.14164942018203386,25,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a20_0,1,KBang,753,1,1,0,14.237129320968336,108.45487117785603,1,2020,751,3.8256817,3116.021737858653,2587.275775269555,0.27939613815231634,1,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085c_0,1,KBang,994,1,1,0,14.482098955541492,108.49421828555164,1,2023,994,3.416414,3062.020653218031,2418.2485376937757,0.10994429267049244,3,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be5_0,1,KBang,629,1,0,0,14.241441271687018,108.58396215335328,0,0,628,2.1257274,2988.904823511839,2527.354326276477,0.058129728577734574,5,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa8_0,1,KBang,677,1,0,0,14.255456226298,108.6157600029654,0,0,677,5.991245,2920.2753743231297,2494.9070353260336,0.32539322160133344,7,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000849_0,1,KBang,686,1,0,0,14.176222459679321,108.48478728682359,0,0,686,10.446344,3179.5106303691864,2674.3027243573615,0.6625503118520443,8,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000959_0,1,KBang,730,1,0,1,14.270278278199651,108.47535628809555,1,2017,730,7.617621,3299.3934005498886,2718.926994363391,0.3270949859174299,8,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098f_0,1,KBang,1015,1,1,0,14.412840197979369,108.40555352020492,1,2019,1020,10.269222,3056.5912619680166,2430.7695342178336,0.21631473238414733,8,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b7_0,1,KBang,654,1,1,0,14.241980822914485,108.48721303779668,1,2022,647,5.1178646,3116.021737858653,2587.275775269555,0.4489837727311392,10,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000838_0,1,KBang,645,1,1,0,14.240901720459552,108.48640148140494,1,2022,649,2.1257231,3116.021737858653,2587.275775269555,0.00165069047526345,10,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b95_0,1,KBang,843,1,0,0,14.35355199037275,108.53410494447472,0,0,846,8.291507,3057.4028005301952,2452.323266195249,0.2076858272727008,10,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bbf_0,1,KBang,815,1,1,0,14.243055466268366,108.44894503255601,1,2022,815,9.8965435,3484.5955844521523,2837.824403122823,0.30280353670928906,10,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a41_0,1,KBang,1023,1,0,0,14.499614304479428,108.47804958513184,0,0,1023,13.431089,3062.020653218031,2418.2485376937757,0.08923292793659132,13,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
