system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,district,elev,label,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
000000000000000001b5_0,2237.5,1768.0,452.0,607.0,900.5,1918.5,0.04082463,0.36112097,MangYang,511,0,0,0,1,13.746244722398695,108.27147281062885,1,2011,511,2.122025,2730.454711684454,2278.9206159417986,0.6310590101108979,2.122025,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a_0,2029.0,884.5,381.0,568.5,275.0,3553.5,0.60139704,0.8563406,MangYang,513,0,0,0,1,13.750289127054169,108.2614978015723,1,2009,513,5.4344916,2576.006629064679,2170.6907414495013,0.6553266953376787,5.4344916,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d_0,2060.5,875.5,406.5,545.0,303.0,3362.0,0.58678466,0.8346521,MangYang,513,0,0,0,1,13.757294374809131,108.26392355254536,1,2008,513,4.724009,2576.006629064679,2170.6907414495013,0.23096413474603905,4.724009,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0,1478.0,633.0,301.0,503.0,316.0,3400.0,0.68608975,0.82992464,MangYang,514,0,0,0,1,13.73896746947947,108.28251800393824,1,2008,514,6.464861,2730.454711684454,2278.9206159417986,0.5802118577271255,6.464861,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d_0,2076.5,1642.0,420.5,579.5,1025.5,1589.0,-0.01640359,0.21552879,MangYang,514,0,0,0,1,13.747863376081094,108.27767096109314,1,2008,514,3.8251762,2730.454711684454,2278.9206159417986,0.2172232961004683,3.8251762,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,2212.0,1539.0,387.5,565.0,738.5,2430.0,0.2244898,0.5338488,MangYang,515,0,0,0,1,13.750556673117375,108.2569183047904,1,2006,515,6.464861,2576.006629064679,2170.6907414495013,0.7848639126132103,6.464861,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134_0,3144.0,2046.5,703.5,993.5,1074.5,2896.0,0.17187658,0.45875835,MangYang,515,0,0,1,0,13.77642837742947,108.34746926988272,1,2019,515,7.331048,2623.3507197850586,2256.703699868847,0.7977024745174215,7.331048,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f_0,2728.0,1937.0,711.0,938.0,1228.0,2265.0,0.078058064,0.29687947,MangYang,515,0,0,0,1,13.761606325527815,108.26123025550909,1,2008,515,7.649543,2576.006629064679,2170.6907414495013,0.44852739598115465,7.649543,train,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264_0,2282.5,1297.0,328.0,522.0,451.5,2672.5,0.3465172,0.7109475,MangYang,515,0,0,0,1,13.75298242409045,108.25125970555358,1,2005,515,1.8543341,2576.006629064679,2170.6907414495013,0.032758966038309745,1.8543341,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_0,1916.5,1520.0,486.5,667.5,990.5,1957.0,0.12568305,0.327905,MangYang,516,0,0,0,1,13.757294374809135,108.24398245263437,1,2003,516,6.903215,2659.5984112127558,2256.6868873639964,0.6707278844299244,6.903215,train,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4_0,2066.0,910.5,385.5,597.5,380.0,3465.0,0.583819,0.8023407,MangYang,516,0,0,0,1,13.749749575826701,108.25880450453602,1,2008,516,4.6273675,2730.454711684454,2278.9206159417986,0.6032508962776036,4.6273675,train,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be_0,3022.5,1888.0,582.5,840.5,932.5,2735.5,0.18330269,0.49154854,MangYang,518,0,0,0,1,13.761066774300348,108.26176980673655,1,2008,518,9.366896,2576.006629064679,2170.6907414495013,0.7045013869199831,9.366896,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,2595.0,1944.0,460.0,700.0,1049.0,2200.0,0.06177606,0.35426286,MangYang,520,0,0,0,1,13.750017121889908,108.28117135542011,1,2008,520,2.8621821,2576.006629064679,2170.6907414495013,0.4849668677932102,2.8621821,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e_0,2283.0,1873.0,441.0,641.0,990.0,2035.0,0.04145343,0.34545454,MangYang,520,0,0,0,1,13.751903321635515,108.25179925678104,1,2005,520,4.165282,2576.006629064679,2170.6907414495013,0.7776023439901436,4.6273675,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a_0,3019.5,2040.5,575.0,792.5,921.5,2605.0,0.121515445,0.47738552,MangYang,520,0,0,0,1,13.771309329420113,108.3399244709003,1,2016,520,2.9391992,2623.3507197850586,2256.703699868847,0.07190717009659597,2.9391992,train,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207_0,2224.0,1355.0,423.0,637.0,639.0,2852.0,0.3558355,0.6339158,MangYang,522,0,0,0,1,13.751096224344842,108.25718585085363,1,2006,522,3.8251798,2576.006629064679,2170.6907414495013,0.7118551450872852,3.8251798,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d_0,2308.5,1306.0,497.0,638.0,674.0,2868.0,0.37422138,0.61942405,MangYang,522,0,0,0,1,13.761338779464607,108.26015115305415,1,2008,522,3.0083406,2576.006629064679,2170.6907414495013,0.6434649373517081,3.0083406,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5_0,2597.0,1526.0,484.0,788.0,678.0,2932.0,0.31538805,0.6243767,MangYang,525,0,0,0,0,13.767536929928898,108.3304890130712,0,0,525,12.753443,2623.3507197850586,2256.703699868847,0.6400752039289322,12.753443,train,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af_0,1978.0,1575.0,465.0,636.5,992.5,1813.5,0.07038513,0.2925873,MangYang,526,0,0,0,1,13.748938019434975,108.27254745398274,1,2011,526,2.0853906,2730.454711684454,2278.9206159417986,0.10670672525567593,2.0853906,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294_0,2994.0,2112.0,593.5,762.0,793.5,2830.5,0.14537178,0.5620861,MangYang,526,0,0,0,1,13.776160831366262,108.34099911425417,1,2015,526,4.715148,2623.3507197850586,2256.703699868847,0.5246793693409552,4.715148,train,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_0,3961.0,2949.5,787.5,1094.0,1165.0,2956.0,0.0011006689,0.43460324,MangYang,527,0,0,0,1,13.778314577175074,108.34045956302671,1,2018,527,2.0854454,2623.3507197850586,2256.703699868847,0.02234994835810966,2.0854454,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f_0,2302.5,1642.5,517.0,704.5,954.0,2043.5,0.10879002,0.36346957,MangYang,527,0,0,0,1,13.749477570662444,108.27281945914699,1,2008,527,4.714798,2730.454711684454,2278.9206159417986,0.3998861749667262,4.714798,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa_0,4273.0,3263.0,1032.0,1354.0,1628.0,2800.0,-0.07636484,0.2646793,MangYang,528,0,0,0,1,13.77804703111187,108.34181067064593,1,2017,528,3.814234,2623.3507197850586,2256.703699868847,0.4494885459469927,3.814234,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_0,2759.0,1908.0,664.0,909.0,1065.0,2473.0,0.12896599,0.39796495,MangYang,531,0,0,0,1,13.759987671845414,108.30354266540523,1,2016,531,8.754548,2623.3507197850586,2256.703699868847,0.21968179428212775,8.754548,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_0,2714.5,1949.0,482.5,624.5,904.5,2003.5,0.013788741,0.37792298,MangYang,531,0,0,0,0,13.753249970153655,108.25772540208108,0,0,531,3.825182,2576.006629064679,2170.6907414495013,0.004908329870696115,3.825182,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a_0,2556.0,2171.0,519.5,677.5,1138.5,1861.0,-0.07688492,0.24087349,MangYang,531,0,0,0,1,13.754329072608593,108.25880450453602,1,2006,531,0.0,2576.006629064679,2170.6907414495013,0.6857019236745263,0.0,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015a_0,3823.0,2629.0,731.5,883.0,1116.5,2944.0,0.05652252,0.45006773,MangYang,532,0,0,0,1,13.776695923492674,108.34073156819099,1,2013,532,6.024413,2623.3507197850586,2256.703699868847,0.42564617587002695,6.024413,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fa_0,3664.0,3180.0,1180.0,1435.0,1711.0,2630.0,-0.09466437,0.21170238,MangYang,537,0,0,0,1,13.801760530514095,108.3385733632811,1,2004,537,4.239057,2897.990235873274,2491.310220139485,0.7348931667314476,4.239057,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000122_0,2076.0,1565.0,576.0,785.0,1112.0,1895.0,0.095375724,0.26039243,MangYang,538,0,0,0,1,13.772655977938253,108.33076101823546,1,2008,538,6.736317,2623.3507197850586,2256.703699868847,0.5152935155863847,6.736317,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d_0,2527.0,1647.5,576.0,849.5,908.5,2691.0,0.24052092,0.49520767,MangYang,538,0,0,0,1,13.796101931277274,108.33453341772669,1,2008,538,0.92740995,2623.3507197850586,2256.703699868847,0.010877414039122124,0.92740995,train,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e_0,3418.0,2520.0,748.0,1000.0,1111.0,2358.0,-0.033210333,0.3594696,MangYang,539,0,0,0,1,13.781547425438825,108.34369687039151,1,2014,539,6.000653,2623.3507197850586,2256.703699868847,0.48853865904549554,6.000653,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5_0,2216.0,1472.5,606.0,814.0,753.0,2351.0,0.2297633,0.51481956,MangYang,539,0,0,0,1,13.774809723747067,108.33102856429868,1,2006,539,6.2343593,2623.3507197850586,2256.703699868847,0.3186468594734605,6.2343593,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_0,3148.0,2314.0,685.0,974.5,1195.5,2394.0,0.016992353,0.33389053,MangYang,541,0,0,0,1,13.769151124510245,108.34396441645472,1,2018,541,8.756513,2623.3507197850586,2256.703699868847,0.1506251516711059,8.756513,train,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2_0,2894.5,2195.5,626.0,842.5,1065.5,2482.0,0.061250668,0.39929527,MangYang,541,0,0,0,1,13.789096683522308,108.33938491967285,1,2004,541,2.9392226,2623.3507197850586,2256.703699868847,0.2606683056279021,2.9392226,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072_0,3348.0,2174.0,671.0,953.0,1124.0,2708.0,0.1093814,0.41336116,MangYang,542,0,0,0,1,13.811191529242132,108.33130056946294,1,2008,542,6.344364,2897.990235873274,2491.310220139485,0.16987129230693632,6.344364,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2_0,2503.0,1821.0,525.0,758.0,952.0,2552.0,0.16716214,0.456621,MangYang,542,0,0,1,0,13.763760071336627,108.30542886515086,1,2021,542,2.1221554,2623.3507197850586,2256.703699868847,0.6201756510141783,2.1221554,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0,3364.5,2559.0,734.0,936.5,1123.5,2499.5,-0.011762381,0.37979576,MangYang,543,0,0,0,1,13.79933477954102,108.33911291450859,1,2004,543,4.8528857,2623.3507197850586,2256.703699868847,0.2829386540829999,4.8528857,train,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304_0,2606.0,1905.5,622.0,837.5,967.5,2229.5,0.0783555,0.39474508,MangYang,544,0,0,0,1,13.769151124510245,108.344236421619,1,2018,544,9.102495,2623.3507197850586,2256.703699868847,0.25376002225852623,9.102495,train,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1_0,2361.0,2127.0,620.0,767.0,951.0,2161.0,0.007929104,0.3888175,MangYang,547,0,0,0,1,13.79313662907673,108.31701360968769,0,2017,547,0.92740995,2623.3507197850586,2256.703699868847,0.6027895075472217,0.92740995,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d_0,2725.0,2022.0,584.0,878.0,1146.0,2255.0,0.05447744,0.32608056,MangYang,547,0,0,1,0,13.760259677009675,108.30785461612393,0,2020,547,1.330951,2623.3507197850586,2256.703699868847,0.39822480975449603,1.330951,train,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1_0,2785.0,2381.0,837.0,1130.0,1419.0,1997.0,-0.08771128,0.16920374,MangYang,547,0,0,0,1,13.79664148250474,108.33749871992723,1,2008,547,1.3310575,2623.3507197850586,2256.703699868847,0.7346889125136822,1.3310575,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308_0,3488.0,2484.0,622.0,907.0,1070.0,2511.0,0.0054054055,0.40240157,MangYang,547,0,0,1,0,13.789903780812983,108.344236421619,1,2020,547,6.343903,2623.3507197850586,2256.703699868847,0.4305619238436107,6.343903,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181_0,3940.0,3183.0,919.0,1168.5,1487.5,2809.5,-0.06232791,0.3076565,MangYang,549,0,0,0,1,13.803379184196498,108.31836471730689,1,2013,549,0.92740995,2897.990235873274,2491.310220139485,0.6742002268256634,0.92740995,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc_0,3360.0,2406.5,657.0,891.0,1113.5,2411.0,9.340944E-4,0.36813733,MangYang,549,0,0,0,1,13.787478029839907,108.3445039676822,1,2018,549,13.258009,2623.3507197850586,2256.703699868847,0.3022194273916149,13.258009,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3_0,2796.0,1971.0,685.0,888.0,1016.0,2696.0,0.15534605,0.4525862,MangYang,550,0,0,0,1,13.766185822309703,108.33291476404429,1,2016,548,9.3846655,2623.3507197850586,2256.703699868847,0.423933551791177,13.29136,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116_0,1512.0,791.0,319.5,542.5,392.5,3119.5,0.59544814,0.7764806,MangYang,551,0,0,1,0,13.79798813102288,108.31782516607943,0,2020,551,4.1654534,2623.3507197850586,2256.703699868847,0.6559588793994277,4.1654534,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306_0,2083.0,1706.0,463.0,669.0,871.0,1999.0,0.07908232,0.39303136,MangYang,552,0,0,0,1,13.793136629076733,108.32079046827997,1,2018,552,3.7047918,2623.3507197850586,2256.703699868847,0.1804544071834866,3.7047918,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b_0,2959.0,1929.0,544.0,825.0,878.0,2604.0,0.148908,0.49569213,MangYang,554,0,0,0,1,13.803646730259706,108.3148598638789,1,2016,555,12.753701,2897.990235873274,2491.310220139485,0.1939227429104462,2.939242,train,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279_0,2460.0,1519.0,406.0,624.0,654.0,2693.0,0.27872744,0.60920227,MangYang,554,0,0,0,1,13.80553293000531,108.32510241899865,1,2008,554,4.6273675,2897.990235873274,2491.310220139485,0.5640625577853646,4.6273675,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f_0,3105.0,2507.0,858.0,1137.0,1412.0,2847.0,0.06350392,0.33693355,MangYang,554,0,0,0,1,13.759448120617945,108.31189456167836,1,2018,554,5.8629785,2623.3507197850586,2256.703699868847,0.7631084736609967,5.8629785,train,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2_0,3789.0,2875.0,881.0,1149.0,1348.0,2922.0,0.008107642,0.36861828,MangYang,554,0,0,0,0,13.803107179032235,108.31324121019648,0,0,554,2.6607175,2897.990235873274,2491.310220139485,0.4100200100683742,2.6607175,train,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7_0,3082.0,2277.0,629.0,812.0,999.0,2225.0,-0.011550422,0.38027295,MangYang,556,0,0,0,1,13.81065643711572,108.32914236455308,1,2015,556,5.5099473,2897.990235873274,2491.310220139485,0.04210222634426497,5.5099473,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106_0,3600.0,2749.0,925.0,1183.0,1607.0,2774.0,0.0045265253,0.26637754,MangYang,556,0,0,0,1,13.772655977938253,108.32375131137947,1,2008,556,5.0025945,2623.3507197850586,2256.703699868847,0.10817361157770955,5.0025945,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125_0,3786.0,3035.0,896.0,1171.0,1445.0,2449.0,-0.10685631,0.25783256,MangYang,557,0,0,0,1,13.795562380049807,108.33911291450859,1,2008,557,0.9549528,2623.3507197850586,2256.703699868847,0.5051820080906724,0.9549528,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_0,2700.5,1795.5,533.0,746.5,712.0,2965.0,0.24566747,0.61272776,MangYang,558,0,0,0,1,13.763760071336625,108.34746926988272,1,2016,558,16.188908,2623.3507197850586,2256.703699868847,0.6059983510780252,16.188908,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de_0,3881.0,3038.0,1008.0,1256.0,1538.0,2518.0,-0.09359251,0.24161735,MangYang,559,0,0,0,1,13.79502282882234,108.33938491967285,1,2008,559,6.7183433,2623.3507197850586,2256.703699868847,0.40015765306229656,6.7183433,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3_0,4121.0,3279.0,841.0,1095.0,1446.0,2529.0,-0.12913223,0.27245283,MangYang,561,0,0,0,1,13.804186281487173,108.31485986387888,1,2004,564,9.238333,2897.990235873274,2491.310220139485,0.20109127823839335,11.845088,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174_0,2172.5,1696.5,467.5,697.5,1278.5,1802.5,0.03029437,0.17007466,MangYang,562,0,0,0,1,13.773463075228925,108.25179925678104,1,2009,563,2.9392016,2576.006629064679,2170.6907414495013,0.30448084943751297,2.9392016,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9_0,3870.0,3208.0,904.0,1205.0,1493.0,2539.0,-0.116408564,0.2594246,MangYang,562,0,0,0,1,13.785052278866834,108.31593896633382,1,2006,562,2.7802885,2623.3507197850586,2256.703699868847,0.1110989278965191,2.7802885,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149_0,2453.0,1598.0,500.0,740.0,779.0,2328.0,0.1859399,0.49855167,MangYang,563,0,0,1,0,13.80580493516957,108.30785461612392,1,2020,563,5.547545,2897.990235873274,2491.310220139485,0.041022754664577166,5.547545,train,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb_0,3838.5,2907.5,783.0,1018.0,1101.0,2402.5,-0.09510358,0.37148565,MangYang,564,0,0,1,0,13.8198154306795,108.32941436971733,1,2022,564,10.765781,2897.990235873274,2491.310220139485,0.4292245558457045,10.765781,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_0,2630.0,1746.5,483.5,655.5,838.5,2346.0,0.14648747,0.4733867,MangYang,565,0,0,0,1,13.805265383942102,108.30650350850472,1,2015,565,8.077579,2897.990235873274,2491.310220139485,0.5749884740085064,8.077579,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df_0,2343.0,1715.0,495.0,810.0,841.0,2292.0,0.143998,0.46313438,MangYang,565,0,0,0,1,13.79340863424099,108.2272742009871,0,2013,565,8.500245,2659.5984112127558,2256.6868873639964,0.11117484886765772,8.500245,train,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226_0,3139.5,2016.5,606.5,870.5,1079.0,2955.5,0.1888576,0.4651134,MangYang,565,0,0,0,1,13.78100787421136,108.31108746438767,1,2008,565,8.724671,2623.3507197850586,2256.703699868847,0.5594888048354594,8.724671,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243_0,1885.0,1366.0,436.0,611.0,737.5,1944.5,0.17474702,0.45003727,MangYang,565,0,0,0,1,13.779661225693216,108.28467620884813,1,2008,565,1.3310078,2576.006629064679,2170.6907414495013,0.1878688501975977,1.3310078,train,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6_0,2708.0,1622.5,509.5,757.5,856.0,2803.5,0.26683235,0.53217655,MangYang,567,0,0,0,1,13.829790439736055,108.33264721798109,0,2014,567,11.874635,2897.990235873274,2491.310220139485,0.6937125964998782,11.874635,train,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9_0,4064.5,3231.5,975.5,1259.5,1643.5,2741.0,-0.082126416,0.2503136,MangYang,568,0,0,0,1,13.781819430603084,108.31054791316019,1,2008,568,6.2343993,2623.3507197850586,2256.703699868847,0.7663037615866249,6.2343993,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b_0,2133.0,1613.0,537.0,767.0,1205.0,1720.0,0.03210321,0.17606838,MangYang,568,0,0,0,1,13.79017132687619,108.2434429014069,1,2008,568,3.371072,2659.5984112127558,2256.6868873639964,0.23574420860929157,3.371072,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4_0,2641.0,1960.0,515.0,683.0,846.0,2261.0,0.07131012,0.45542324,MangYang,571,0,0,0,1,13.786398927384973,108.3482763671734,1,2017,571,18.858822,2623.3507197850586,2256.703699868847,0.5846116517057097,18.858822,train,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a_0,3320.0,2412.0,667.0,960.0,1127.0,2513.0,0.020507615,0.38076922,MangYang,571,0,0,0,1,13.786398927384974,108.31539941510636,0,2015,571,6.7181025,2623.3507197850586,2256.703699868847,0.2893910775045694,6.7181025,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,2419.0,1411.0,488.0,782.0,672.0,2716.0,0.31621033,0.60330576,MangYang,572,0,0,0,1,13.766457827473966,108.32456286777118,1,2014,572,6.7937675,2623.3507197850586,2256.703699868847,0.31873201566567266,6.7937675,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_0,2180.5,1170.0,436.0,662.5,560.0,2889.5,0.42357433,0.67531526,MangYang,573,0,0,0,1,13.820626987071225,108.26203735279978,1,2009,573,2.122572,2696.8537884503603,2278.8320351414154,0.4170794702881797,2.122572,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7_0,4109.0,3497.0,1023.0,1352.0,1785.0,2769.0,-0.11618257,0.21607378,MangYang,576,0,0,0,1,13.7839731764119,108.3148598638789,1,2006,575,6.34377,2623.3507197850586,2256.703699868847,0.6253901225519537,8.75657,train,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179_0,1912.0,1480.0,459.0,663.0,1006.0,1760.0,0.086419754,0.2725958,MangYang,579,0,0,0,1,13.782358981830551,108.2809038093569,1,2008,579,3.3710349,2576.006629064679,2170.6907414495013,0.18448673881662647,3.3710349,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070_0,2437.0,1644.0,448.0,676.0,825.0,2209.0,0.14663899,0.45616347,MangYang,584,0,0,0,1,13.793136629076733,108.27066125423714,1,2007,584,3.7047918,2576.006629064679,2170.6907414495013,0.027395376186019282,3.7047918,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
